id_producao,id_produto,data_producao,linha_producao,volume_entrada_litros,volume_saida,custo_total,lote,validade
2621,16,2023-04-23,Linha C,5148.51,4458.1,17060.05,L02621,2024-01-03
2622,28,2023-09-22,LINHA A,894.73,627.97,26351.51,L02622,2024-06-24
2623,3,2024-05-14,Linha B,7002.26,6292.1,36239.73,L02623,2024-10-08
2624,13,2024-08-29,Linha A,3834.58,2695.66,35654.26,L02624,2024-05-10
2625,17,2023-11-28,LINHA B,5870.32,4448.96,26410.67,L02625,2024-07-30
2626,23,2024-04-24,Linha B,2808.0,2724.28,38295.49,L02626,2024-06-13
2627,28,2023-06-27,Linha C,9444.1,8751.94,28687.16,L02627,2024-01-17
2628,19,2024-02-29,Linha C,5118.66,4568.71,45570.29,L02628,2024-02-23
2629,18,2024-05-05,Linha B,8598.95,6098.61,11380.23,L02629,2024-03-23
2630,3,2024-08-23,LINHA C,1553.72,1447.67,11700.6,L02630,2024-04-23
2631,24,2023-01-14,Linha C,6202.42,5921.76,12775.24,L02631,2024-01-07
2632,17,2023-01-11,linha a,1829.67,1647.09,47442.38,L02632,04/04/2024
2633,19,2023-02-01,LINHA C,5901.75,4646.16,49394.14,L02633,2024-09-07
2634,21,2024-09-25,Linha B,6467.02,4756.76,17454.98,L02634,2025-01-07
2635,1,2023-04-22,Linha A,1345.91,984.5,23864.69,L02635,11/01/2024
2636,16,2024-06-06,LINHA B,5468.15,3852.62,5571.28,L02636,2024-06-27
2637,13,2023-08-19,Linha C,1469.51,1036.69,37560.64,L02637,2025-01-26
2638,29,2023-11-08,Linha A,4845.66,3706.07,33654.67,L02638,2025-04-27
2639,9,2024-11-12,LINHA C,5511.39,4034.85,6510.65,L02639,2024-12-07
2640,14,08/05/2024,Linha C,3761.06,3358.54,34013.35,L02640,2024-01-30
2641,14,2024-06-06,Linha C,9023.86,6901.28,41602.1,L02641,2025-03-16
2642,18,2024-12-04,Linha A,8364.11,6650.01,,L02642,2024-07-05
2643,4,2023-08-03,Linha A,6956.62,6623.37,41636.57,L02643,2024-07-30
2644,23,2024-08-12,Linha C,1521.23,1470.86,40032.48,L02644,2024-11-22
2645,13,2023-08-25,linha a,8090.75,5825.98,44933.83,L02645,2025-06-05
2646,14,2023-09-24,Linha A,3930.91,3105.05,34545.58,L02646,2024-07-02
2647,18,2024-02-15,Linha B,614.58,551.41,35773.34,L02647,2024-05-15
2648,18,2023-02-24,Linha C,9200.2,6889.34,28331.71,L02648,2024-04-14
2649,3,2023-07-18,Linha C,9277.83,7631.02,38026.08,L02649,2024-01-18
2650,30,2024-01-22,linha a,5064.81,3636.61,15536.32,L02650,2024-04-16
2651,28,2023-05-28,linha b,3438.93,3351.37,4261.45,L02651,2025-05-07
2652,4,2024-04-12,Linha A,2519.47,2465.68,11115.12,L02652,2024-05-30
2653,1,2023-11-16,Linha C,5048.38,3929.7,42697.12,L02653,2024-11-25
2654,28,2023-05-13,Linha C,4360.9,3666.01,14110.57,L02654,03/07/2024
2655,21,2024-10-06,Linha A,1141.16,916.12,6443.82,L02655,2024-05-29
2656,9,08/01/2024,Linha A,760.49,568.49,28783.01,L02656,2024-07-07
2657,26,2023-02-15,Linha C,1455.64,1218.79,29185.15,L02657,2024-03-24
2658,27,2023-03-04,LINHA B,3711.33,3272.7,48785.59,L02658,2025-06-17
2659,2,2024-02-06,Linha B,5727.54,4473.01,,L02659,2024-10-07
2660,3,2023-05-10,Linha A,4424.02,3537.3,44843.49,L02660,2025-06-16
2661,15,2023-01-16,Linha C,7079.45,6591.71,11877.1,L02661,2025-05-02
2662,27,2024-05-09,Linha B,2893.88,2388.49,5558.17,L02662,2024-04-07
2663,12,2024-10-14,Linha A,5006.8,4835.29,17172.61,L02663,2024-05-17
2664,26,2023-08-24,Linha B,2825.52,2646.61,41367.01,L02664,2024-01-12
2665,17,2024-03-17,Linha A,9651.22,8244.55,44660.84,L02665,23/05/2024
2666,6,2023-11-22,linha c,6248.9,4435.64,38844.27,L02666,2024-08-01
2667,19,2024-12-16,Linha B,8171.81,6405.59,12770.53,L02667,2024-09-11
2668,11,2023-05-18,Linha A,9400.55,8750.49,37825.35,L02668,2024-07-29
2669,9,2024-02-17,Linha C,5427.55,3853.11,46268.5,L02669,2025-01-16
2670,26,2024-05-09,linha c,5411.83,5136.49,3159.11,L02670,2024-06-10
2671,7,2023-03-03,Linha C,3452.07,2935.58,32096.96,L02671,2024-11-08
2672,22,2023-09-02,Linha A,9637.37,9178.91,39645.55,L02672,2025-03-21
2673,25,2024-11-19,Linha B,4028.05,3608.57,21366.04,L02673,2024-05-11
2674,27,26/11/2024,Linha B,9946.28,8814.78,22699.25,L02674,2024-06-02
2675,11,2023-01-17,Linha B,2960.65,2539.46,43056.02,L02675,2024-09-12
2676,23,2024-07-13,linha c,7223.01,6010.35,7707.46,L02676,2024-01-18
2677,6,2023-01-25,Linha A,7019.33,6433.4,26312.89,L02677,2024-02-26
2678,30,2024-10-13,Linha C,8852.76,7357.26,10062.14,L02678,2024-01-24
2679,20,2024-12-25,Linha B,6289.04,5988.41,14015.75,L02679,2025-06-15
2680,17,2023-06-29,LINHA B,2446.77,1965.4,17491.93,L02680,2024-04-15
2681,12,2024-06-08,LINHA C,3624.6,3228.27,,L02681,2025-05-25
2682,1,2023-10-17,Linha A,4496.67,3260.24,3340.9,L02682,2024-11-03
2683,19,2024-04-29,Linha C,3359.95,3111.29,36076.04,L02683,2024-04-10
2684,20,2024-03-22,Linha C,517.49,406.19,16503.07,L02684,2025-01-16
2685,10,2024-06-08,Linha A,4400.37,4201.23,25460.02,L02685,2025-03-03
2686,10,2023-01-30,Linha A,4907.3,4465.11,24402.75,L02686,2024-02-11
2687,22,2024-02-10,linha c,8280.14,6374.44,9964.05,L02687,2024-01-30
2688,23,2023-02-19,Linha B,592.54,576.41,2228.31,L02688,2024-10-24
2689,12,2024-03-16,Linha C,8903.19,6317.71,,L02689,2024-03-04
2690,15,2023-09-10,Linha C,7896.98,7662.69,44795.15,L02690,2024-02-09
2691,28,2023-06-07,Linha A,8369.45,8003.1,41270.37,L02691,2025-01-10
2692,9,2023-03-11,Linha C,1778.91,1602.93,41640.69,L02692,2024-06-22
2693,26,2023-06-18,linha c,9593.88,7132.42,43481.46,L02693,2024-01-07
2694,18,2024-10-12,linha b,9673.64,8506.3,36959.86,L02694,2025-03-31
2695,24,2023-01-18,Linha B,5228.13,4601.02,23696.09,L02695,2024-11-08
2696,29,2023-04-08,Linha B,1114.04,816.7,40350.05,L02696,2024-04-18
2697,9,2024-10-06,linha c,5374.41,3931.12,22418.16,L02697,2024-02-26
2698,3,2023-07-31,Linha C,7049.62,6020.28,23194.98,L02698,2025-01-15
2699,5,2024-12-28,LINHA B,7240.9,6800.25,1168.05,L02699,2024-02-03
2700,24,2024-08-12,LINHA C,7591.58,5805.43,43581.97,L02700,2024-12-20
2701,8,2023-10-10,Linha C,2407.57,1803.92,45840.36,L02701,2025-05-18
2702,5,2024-11-16,Linha B,6284.04,4707.44,4233.65,L02702,2025-01-17
2703,10,2024-06-21,Linha A,5790.68,5637.39,35054.7,L02703,2024-03-13
2704,9,2023-06-28,Linha C,2002.83,1879.05,7657.07,L02704,2024-06-29
2705,20,2023-09-13,Linha C,5920.22,5028.48,44722.54,L02705,2024-06-29
2706,30,2023-06-18,Linha C,6925.65,5206.8,26775.24,L02706,2024-06-21
2707,1,2024-12-17,linha a,4824.17,3795.16,28950.62,L02707,2024-03-31
2708,13,2024-04-10,Linha A,1082.63,760.97,10558.1,L02708,2025-03-12
2709,25,2023-12-16,Linha C,1712.43,1345.14,46491.43,L02709,2024-06-22
2710,18,2023-03-22,Linha C,3126.92,2522.95,25410.03,L02710,2024-03-01
2711,7,2024-09-20,linha a,5695.17,4169.64,14664.3,L02711,2024-06-09
2712,23,2023-05-05,Linha C,4672.67,4403.54,16775.47,L02712,2024-04-08
2713,2,2023-02-25,Linha A,9410.68,9052.52,12351.39,L02713,2024-01-29
2714,3,2024-04-04,Linha A,8088.11,6869.21,48337.83,L02714,2024-12-06
2715,30,2023-04-18,Linha C,4802.93,4562.76,45704.21,L02715,2024-07-09
2716,30,2023-05-02,LINHA B,1972.67,1881.02,24373.7,L02716,2024-08-16
2717,28,2024-10-03,Linha A,4317.26,3442.16,49038.92,L02717,13/12/2024
2718,24,2023-09-15,Linha B,4540.09,3203.4,34313.32,L02718,2024-11-03
2719,2,03/06/2024,Linha C,9031.86,7552.89,16081.58,L02719,2024-11-21
2720,30,2023-12-25,LINHA C,8687.36,6830.01,44775.75,L02720,2024-07-12
2721,16,2023-02-26,linha a,4870.72,4350.34,47465.12,L02721,2025-03-05
2722,9,2023-11-16,Linha A,1704.22,1663.93,27005.24,L02722,2024-01-04
2723,12,2024-11-28,linha b,9423.96,8569.79,37377.31,L02723,2025-05-01
2724,27,2024-03-17,Linha C,8371.06,6853.21,18895.61,L02724,2024-02-14
2725,14,2023-08-23,LINHA B,1172.18,991.09,10014.78,L02725,2024-09-04
2726,25,2023-05-16,Linha B,901.2,817.27,7011.36,L02726,2024-10-29
2727,4,2023-01-05,LINHA A,7124.32,5675.78,25743.35,L02727,2024-12-23
2728,5,2024-03-14,Linha B,5285.12,4220.33,3380.32,L02728,2024-12-18
2729,9,2024-11-19,linha a,7457.24,5964.48,49456.24,L02729,2025-01-25
2730,20,2024-04-05,Linha A,7138.8,5945.84,31929.52,L02730,2024-03-23
2731,11,2024-06-11,Linha C,725.26,509.96,,L02731,2024-03-21
2732,20,2024-11-07,Linha C,5615.77,4132.48,22123.56,L02732,2024-04-17
2733,26,2024-08-30,Linha C,6880.32,5759.91,34930.0,L02733,2024-11-29
2734,29,2024-07-12,Linha A,4110.15,3572.24,14941.49,L02734,2024-03-20
2735,11,2024-02-28,Linha B,5371.42,4210.31,27026.26,L02735,2024-02-04
2736,5,2024-06-21,Linha A,4640.6,4533.75,45717.54,L02736,2024-10-07
2737,28,2024-08-24,Linha A,9656.9,9069.53,6850.35,L02737,2025-03-04
2738,16,2023-04-18,Linha C,7136.33,6291.68,36228.46,L02738,2024-04-14
2739,29,2024-01-30,Linha C,5378.87,4308.96,38935.71,L02739,2024-03-19
2740,20,2024-01-10,Linha C,8755.72,8069.66,20615.13,L02740,01/05/2025
2741,26,2024-10-12,Linha C,8932.56,6919.28,39542.18,L02741,2024-05-03
2742,9,2024-08-19,Linha B,3818.24,3012.77,12768.64,L02742,2025-03-16
2743,20,2024-01-25,Linha C,8486.15,6947.51,17979.79,L02743,2024-04-09
2744,22,2023-12-11,linha c,1417.04,1338.63,25611.78,L02744,2024-11-06
2745,18,2024-10-16,LINHA B,9482.26,7035.22,38562.36,L02745,2024-02-26
2746,4,2024-06-12,Linha A,4291.51,3516.97,29215.76,L02746,2024-04-20
2747,26,2023-01-02,Linha C,3718.38,3585.0,27145.89,L02747,2024-04-23
2748,19,2023-04-18,Linha C,8643.53,7612.66,12440.27,L02748,2024-05-25
2749,8,2023-01-10,LINHA A,8509.02,6194.52,34382.67,L02749,2024-04-05
2750,4,2024-11-24,linha a,3660.58,3401.58,49134.51,L02750,2024-03-13
2751,19,2023-03-29,LINHA B,2101.94,1477.88,3745.47,L02751,2024-08-01
2752,8,2024-10-05,Linha B,9935.33,7508.4,18322.86,L02752,2024-08-31
2753,19,2023-02-15,Linha C,1342.01,1016.0,16839.13,L02753,2024-12-12
2754,9,2023-11-12,Linha A,1616.42,1344.88,46345.68,L02754,2024-12-12
2755,9,2023-12-05,Linha A,568.06,507.76,44898.8,L02755,2025-04-07
2756,10,2023-08-07,Linha A,9297.45,8751.25,,L02756,2024-05-16
2757,5,2023-08-14,LINHA B,1135.75,990.3,21774.52,L02757,2025-04-09
2758,25,2023-02-03,Linha C,4557.14,4370.99,28784.68,L02758,2024-09-02
2759,11,2023-07-15,Linha C,1051.19,891.05,18331.06,L02759,23/07/2024
2760,2,2023-01-08,Linha B,8880.13,6270.63,42338.23,L02760,2024-05-12
2761,17,2023-02-28,Linha A,8109.64,7511.96,14184.28,L02761,2024-10-14
2762,30,2024-02-25,Linha B,2009.67,1458.5,44173.14,L02762,2024-04-07
2763,30,2024-01-21,linha b,5341.24,4718.44,48019.85,L02763,2024-08-16
2764,6,2024-09-11,Linha B,4009.44,3350.29,13035.84,L02764,2025-02-19
2765,7,2023-08-14,LINHA C,9868.04,9341.72,30830.94,L02765,2024-08-24
2766,27,2023-04-15,LINHA B,6789.32,5565.77,24382.73,L02766,2024-03-12
2767,10,2023-08-23,Linha C,3441.4,2982.62,14484.12,L02767,15/04/2025
2768,7,2023-09-30,Linha B,6893.24,5010.63,49496.59,L02768,2024-02-26
2769,14,2023-07-14,Linha A,1668.15,1259.11,37278.64,L02769,2024-09-22
2770,24,2023-07-31,Linha A,4106.07,3800.85,31013.51,L02770,2024-10-06
2771,21,2024-09-13,Linha A,999.37,839.95,27824.98,L02771,2024-05-20
2772,15,2024-11-07,Linha A,6988.76,6644.31,24131.54,L02772,2024-09-27
2773,18,2024-05-15,Linha A,9220.48,8893.34,42366.94,L02773,2024-08-01
2774,29,2023-12-17,Linha A,5499.66,4481.59,800.53,L02774,2024-09-22
2775,12,2023-11-02,Linha B,6611.74,4917.7,47889.78,L02775,2024-06-02
2776,24,2024-08-04,Linha B,9195.13,7992.09,36963.69,L02776,2024-01-15
2777,3,2023-10-18,linha c,691.36,601.87,20212.67,L02777,2025-05-23
2778,29,2023-06-02,Linha B,7069.51,5173.12,36478.67,L02778,2024-11-22
2779,16,2023-04-07,Linha C,2264.43,1691.96,11136.36,L02779,2024-12-08
2780,25,2024-09-17,Linha B,3277.41,3047.87,17869.66,L02780,2024-06-01
2781,2,2023-12-17,Linha B,6806.74,5420.36,4234.68,L02781,2024-08-23
2782,29,2024-03-31,Linha C,8701.47,6494.56,3341.33,L02782,2025-04-03
2783,3,2024-03-30,Linha A,3178.15,2468.52,39344.17,L02783,2025-03-09
2784,7,07/02/2024,Linha B,4517.33,3509.58,12166.55,L02784,2025-03-02
2785,8,2023-09-01,Linha A,6160.83,5984.46,32618.23,L02785,2024-11-08
2786,2,2023-04-26,Linha A,8541.55,6120.09,33432.72,L02786,2024-12-04
2787,11,2024-05-30,Linha C,1788.75,1261.88,,L02787,2024-07-08
2788,4,2024-11-12,Linha B,3979.06,3643.21,5358.25,L02788,2025-01-03
2789,20,2024-07-23,Linha A,9234.9,7626.46,34172.01,L02789,2024-05-06
2790,3,2024-01-21,LINHA B,5882.86,4546.95,28870.37,L02790,2024-02-14
2791,1,2023-08-04,Linha C,2598.85,2108.34,12303.34,L02791,2024-04-03
2792,26,2024-07-24,Linha B,9888.56,8883.37,27914.23,L02792,2024-11-14
2793,7,2024-03-05,Linha A,3589.58,2765.82,1295.43,L02793,2024-12-19
2794,29,2023-07-06,Linha C,716.13,562.93,1086.69,L02794,2024-12-10
2795,30,2024-08-26,Linha A,2541.36,2007.01,20023.95,L02795,2025-04-13
2796,23,2024-02-20,Linha A,9875.47,9374.62,26490.03,L02796,2024-08-05
2797,29,2023-01-12,Linha C,4691.81,3882.43,27700.23,L02797,2024-10-13
2798,9,2023-11-10,Linha A,2892.77,2519.42,,L02798,2025-05-28
2799,14,2024-02-13,Linha B,4776.68,4180.25,911.29,L02799,2024-06-22
2800,1,2023-07-24,Linha A,9577.57,8952.44,10314.77,L02800,2025-02-21
2801,4,2023-10-30,Linha C,9419.66,7939.39,32692.6,L02801,2024-12-23
2802,16,2024-01-12,Linha B,2611.05,1987.0,13768.94,L02802,2024-03-18
2803,29,2024-01-03,Linha C,5819.88,4975.72,13673.11,L02803,2024-11-30
2804,1,2024-05-26,Linha B,6189.62,4905.62,6772.79,L02804,2024-02-25
2805,5,2024-06-30,Linha B,8691.6,8403.43,42007.74,L02805,2024-03-26
2806,9,2023-10-09,Linha B,3943.36,3266.91,49344.69,L02806,2025-06-20
2807,30,2023-05-20,Linha A,1295.78,1030.96,24493.48,L02807,2024-01-20
2808,28,15/10/2024,Linha C,2328.02,2052.5,30180.03,L02808,2024-06-01
2809,1,2024-12-20,LINHA B,5915.06,5334.89,36452.3,L02809,2025-02-11
2810,14,2023-03-21,Linha B,4679.46,3723.68,15178.89,L02810,2024-03-09
2811,24,2023-04-28,LINHA C,8442.89,6547.97,34160.17,L02811,2024-04-25
2812,14,2023-11-23,Linha B,1241.34,952.05,43613.13,L02812,2025-02-27
2813,19,2023-11-06,Linha A,2228.69,1910.43,22702.74,L02813,2024-05-20
2814,1,2024-10-21,Linha B,2936.7,2234.91,2680.61,L02814,2024-10-17
2815,20,2023-05-25,Linha A,9134.84,8557.4,49158.24,L02815,2025-02-12
2816,23,2024-10-31,Linha B,6330.76,5127.67,14681.06,L02816,2024-04-01
2817,21,2023-12-20,Linha B,1407.9,1325.15,45404.41,L02817,2024-06-17
2818,1,2024-06-28,linha a,9861.4,9404.75,49662.33,L02818,2024-11-17
2819,4,2023-06-18,Linha C,1637.45,1531.17,27480.7,L02819,2025-01-27
2820,21,2023-07-20,Linha A,3130.03,2368.62,28689.82,L02820,2024-01-18
2821,25,2023-04-30,Linha B,4033.3,3081.11,10714.55,L02821,2025-02-18
2822,23,2023-09-21,Linha B,7927.62,7664.87,6081.74,L02822,2024-08-20
2823,19,2023-06-02,Linha C,4409.44,4027.34,,L02823,2024-01-06
2824,23,2024-02-01,Linha A,1857.56,1559.52,12722.09,L02824,2024-09-09
2825,13,2023-12-07,Linha C,8878.09,8677.26,10662.12,L02825,2025-04-22
2826,27,2024-10-19,Linha B,2559.66,2457.81,34198.68,L02826,2024-08-26
2827,19,2024-10-09,Linha C,3472.42,3179.51,,L02827,2025-01-17
2828,21,2024-09-29,Linha C,5748.63,4584.54,22471.69,L02828,2024-05-03
2829,10,2023-03-29,Linha A,3019.02,2587.1,32836.0,L02829,2024-08-12
2830,21,2024-11-27,Linha C,590.84,573.31,3210.17,L02830,2025-01-31
2831,25,2024-05-15,Linha C,8297.31,6014.31,49680.31,L02831,2024-09-23
2832,27,2023-01-06,Linha C,7636.33,6796.66,42093.43,L02832,2024-05-01
2833,27,2024-05-14,LINHA C,3696.08,2854.95,33764.91,L02833,2024-06-04
2834,17,2023-04-08,Linha A,6726.21,6534.05,20186.39,L02834,2024-12-07
2835,5,2024-08-13,Linha C,1352.53,1304.1,35361.28,L02835,2024-01-06
2836,24,2023-02-19,Linha A,9760.04,7560.04,8571.87,L02836,2024-04-23
2837,1,2024-01-21,Linha B,8680.97,7755.14,35638.83,L02837,2024-05-10
2838,3,2023-11-05,LINHA B,4462.72,3712.96,26404.55,L02838,2024-11-30
2839,15,2023-12-02,linha b,6907.41,6744.89,45186.41,L02839,2024-03-29
2840,21,2023-11-27,Linha A,2090.22,1724.07,15611.95,L02840,2025-01-08
2841,24,2024-01-31,LINHA B,7328.67,6724.85,29782.15,L02841,2025-04-26
2842,27,2024-07-20,Linha C,3348.75,2449.18,38509.26,L02842,2025-06-20
2843,5,2023-08-11,Linha C,6462.08,4779.15,12914.77,L02843,2024-02-13
2844,20,2024-08-19,Linha B,7613.21,7208.88,,L02844,13/12/2024
2845,22,2023-01-28,Linha B,8379.73,7050.08,26912.68,L02845,09/01/2024
2846,7,2023-12-12,Linha C,2893.19,2244.88,20565.67,L02846,2025-03-21
2847,13,2024-10-03,Linha B,1671.53,1526.54,45702.41,L02847,2025-05-17
2848,17,2024-08-19,LINHA A,2404.42,2355.46,24830.95,L02848,2025-03-12
2849,12,2023-05-04,Linha B,4338.97,3351.73,2272.73,L02849,2025-05-01
2850,11,2023-07-11,Linha C,3152.48,3033.37,22841.65,L02850,2024-07-13
2851,9,2024-10-22,Linha A,7256.55,6587.76,21151.77,L02851,2024-05-25
2852,19,2023-11-29,Linha C,7433.56,6546.46,12862.47,L02852,2025-01-22
2853,3,2023-07-08,Linha A,3022.12,2949.32,46014.37,L02853,2025-02-15
2854,10,2024-12-19,linha a,6390.38,6115.31,30962.06,L02854,2025-06-30
2855,3,2024-08-14,LINHA A,5337.88,4351.29,20142.48,L02855,2024-05-09
2856,25,2023-12-16,Linha B,2106.65,1570.84,18300.06,L02856,2025-05-17
2857,29,2024-12-08,Linha A,4704.03,3569.13,8350.35,L02857,2024-10-12
2858,4,2023-03-04,Linha C,2283.13,1674.45,17539.9,L02858,2024-12-09
2859,7,2024-08-30,linha a,5098.57,4297.32,24701.73,L02859,2025-06-13
2860,12,2023-12-16,LINHA B,1741.35,1327.47,28097.83,L02860,2024-05-21
2861,16,2023-11-18,Linha C,1711.83,1616.42,46970.86,L02861,2024-09-16
2862,8,2024-01-13,Linha C,4115.58,3308.38,4110.02,L02862,2025-04-13
2863,3,2023-07-16,Linha A,1361.62,1227.6,48589.33,L02863,2025-01-14
2864,3,2024-04-10,Linha C,6031.81,5858.69,3833.78,L02864,2024-06-30
2865,25,2024-06-28,Linha C,4530.83,3391.11,16663.58,L02865,2024-07-30
2866,20,2023-05-08,linha b,4452.1,3862.53,23541.3,L02866,2024-08-19
2867,7,2024-12-31,Linha A,9492.56,8835.99,19528.73,L02867,2024-08-12
2868,13,2024-03-05,LINHA A,4018.92,2982.57,20046.45,L02868,2024-09-05
2869,21,2024-03-05,Linha A,8093.81,6157.24,14664.95,L02869,2024-06-25
2870,25,2024-03-25,LINHA C,9513.78,9024.3,17109.34,L02870,2024-12-08
2871,3,2023-04-12,Linha B,1616.32,1221.22,47381.12,L02871,2024-03-30
2872,25,2024-04-19,Linha C,1713.48,1640.88,44513.94,L02872,2024-11-23
2873,23,2023-05-03,Linha B,892.01,820.38,22681.49,L02873,2024-03-06
2874,8,2023-02-25,Linha B,1746.22,1273.06,32630.53,L02874,2024-02-15
2875,8,2023-05-24,Linha C,7991.81,6379.92,32092.72,L02875,2024-02-07
2876,27,2024-12-10,Linha A,3724.92,3310.84,,L02876,2025-06-27
2877,9,2024-02-14,Linha B,7887.38,5594.71,11650.27,L02877,2024-12-19
2878,16,2023-01-16,LINHA B,1848.47,1611.96,1810.25,L02878,2024-08-09
2879,29,25/02/2023,Linha C,3416.65,3092.58,15788.21,L02879,2025-06-23
2880,16,2023-05-16,Linha B,3229.52,2815.81,34528.8,L02880,2024-10-28
2881,23,2024-07-10,Linha A,6239.94,5730.91,35206.08,L02881,2024-12-04
2882,23,2024-10-16,Linha B,4274.57,3666.48,15801.19,L02882,2024-04-06
2883,9,2023-11-14,Linha B,546.93,476.07,12146.46,L02883,2024-01-17
2884,27,2023-05-17,Linha B,3612.96,2631.96,19609.05,L02884,2025-06-09
2885,25,2024-02-02,Linha A,4108.24,3318.86,8506.68,L02885,2025-03-05
2886,8,2024-12-05,Linha C,2809.1,2072.1,30907.83,L02886,2024-12-27
2887,12,2023-10-04,Linha A,3245.8,2377.9,21324.17,L02887,2024-03-25
2888,21,2023-04-11,linha a,9283.72,8773.56,7304.31,L02888,2024-11-07
2889,28,2024-10-26,Linha B,8382.08,7483.98,36157.78,L02889,2025-03-08
2890,4,2024-10-09,Linha B,5282.71,3954.93,31468.63,L02890,2024-08-02
2891,25,2023-11-05,Linha A,2059.14,1522.31,36744.71,L02891,2025-01-26
2892,24,2023-04-25,LINHA A,5145.58,4532.47,18615.33,L02892,2024-09-26
2893,13,2023-08-17,Linha C,1882.15,1383.72,21815.56,L02893,2024-01-27
2894,25,2023-01-09,Linha A,7429.18,6190.37,42276.34,L02894,2024-03-31
2895,18,2024-07-27,Linha B,6588.26,6387.95,48916.45,L02895,2024-07-10
2896,30,2023-08-04,Linha A,8135.58,6472.63,,L02896,2024-07-04
2897,12,2023-12-04,linha c,5767.62,5649.35,35524.02,L02897,2024-11-19
2898,16,2023-09-16,Linha A,7430.56,6806.11,,L02898,2024-04-25
2899,21,2024-03-18,Linha C,789.2,714.3,,L02899,2024-05-03
2900,11,03/06/2024,Linha A,2913.54,2330.95,,L02900,2025-05-20
2901,29,2024-09-05,Linha B,7074.97,5885.97,20701.4,L02901,2025-06-03
2902,23,2024-08-08,Linha B,8952.53,7346.83,33977.43,L02902,2024-07-10
2903,13,2023-01-17,Linha B,8400.37,7340.24,19672.49,L02903,2024-10-28
2904,7,2023-03-19,Linha B,1161.13,1104.42,45145.82,L02904,2025-03-22
2905,29,2023-10-22,Linha B,3806.39,2863.26,5663.17,L02905,2024-08-23
2906,21,2023-01-30,Linha B,7225.82,7015.42,24936.76,L02906,2024-02-02
2907,1,2023-05-04,Linha C,6468.69,5441.49,49924.0,L02907,2024-05-20
2908,23,2023-10-05,Linha B,4703.76,4387.14,11327.16,L02908,2024-10-14
2909,8,2024-06-18,LINHA A,7535.91,7124.05,26217.07,L02909,2025-03-15
2910,30,2024-07-31,LINHA B,5896.97,4969.37,49023.34,L02910,2024-08-17
2911,18,2023-01-30,Linha C,7079.95,6355.3,6644.77,L02911,15/06/2024
2912,19,25/02/2023,Linha B,3809.18,3536.79,13334.13,L02912,2025-05-07
2913,6,2024-07-13,Linha A,2971.64,2811.75,15942.27,L02913,2024-06-05
2914,6,23/09/2023,Linha A,9036.24,7767.8,37093.78,L02914,2024-02-11
2915,18,2024-01-08,Linha B,9449.98,7333.54,37769.9,L02915,2024-03-09
2916,16,2024-03-17,LINHA A,8452.86,5976.67,1041.67,L02916,2024-07-20
2917,13,2024-01-14,Linha A,4013.15,3004.29,24267.09,L02917,2025-02-11
2918,20,2023-08-27,Linha C,8955.68,8209.34,25788.53,L02918,2024-01-02
2919,12,2024-03-22,linha c,6255.66,5496.94,3405.17,L02919,2025-03-13
2920,17,2023-05-29,Linha B,8052.12,6276.42,11908.59,L02920,30/08/2024
2921,16,2023-08-04,Linha B,2697.8,1994.09,45943.4,L02921,2024-04-28
2922,28,2024-12-17,Linha C,1857.99,1682.8,22065.8,L02922,2024-07-20
2923,8,2024-01-15,Linha B,8289.28,7534.33,42218.69,L02923,2024-10-30
2924,10,2024-09-06,Linha B,5413.11,4015.71,,L02924,2024-01-07
2925,4,2024-03-10,Linha C,1769.48,1721.96,27947.07,L02925,2024-10-23
2926,12,2023-11-09,Linha A,7458.88,7139.84,48975.18,L02926,2025-03-27
2927,18,2023-02-20,linha a,2482.93,2230.36,8118.81,L02927,2024-11-30
2928,16,2024-06-17,Linha A,2638.04,1920.01,48519.01,L02928,2024-05-10
2929,1,2023-12-26,Linha C,1657.33,1235.47,25503.35,L02929,2024-10-27
2930,28,2023-12-02,Linha B,2262.81,2074.92,3784.26,L02930,2024-11-01
2931,2,2023-08-16,Linha A,7075.15,5375.89,40315.77,L02931,2025-03-05
2932,18,2023-03-22,Linha A,1171.72,927.79,31479.06,L02932,2024-08-07
2933,22,2023-05-17,Linha B,5558.58,5101.03,19035.92,L02933,23/01/2025
2934,10,2023-02-10,Linha B,7459.17,5359.82,32113.98,L02934,2025-04-14
2935,20,2024-02-26,Linha B,6339.07,5048.81,,L02935,2024-08-22
2936,20,2023-05-29,Linha A,5903.19,5625.67,46942.59,L02936,2024-03-12
2937,7,2023-12-06,Linha A,7892.9,6226.69,1493.1,L02937,2025-06-19
2938,6,2024-06-26,Linha C,6129.9,5887.72,8273.76,L02938,2024-01-22
2939,23,2023-05-02,Linha C,5769.7,4656.5,5860.96,L02939,2024-02-14
2940,29,2024-01-05,Linha C,5284.82,4326.09,35535.58,L02940,2024-07-25
2941,6,2023-06-11,LINHA A,8224.7,7389.3,22197.36,L02941,2025-05-15
2942,4,2023-09-10,Linha B,3814.12,3518.52,3260.07,L02942,2024-08-26
2943,21,2024-10-27,Linha A,1617.96,1288.6,15253.1,L02943,2024-10-13
2944,19,2023-06-08,linha c,4347.22,3837.88,41907.32,L02944,2025-03-13
2945,18,2024-02-21,Linha C,718.47,515.76,38086.98,L02945,2025-04-08
2946,12,2023-02-07,Linha C,7176.05,5131.07,46357.39,L02946,2025-03-14
2947,30,21/05/2024,Linha B,2292.43,2201.01,,L02947,2024-02-12
