id_pedido,id_cliente,data_pedido,status,canal,desconto_pct
4253,146,2023-06-08,Cancelado,Representante,1.92
4254,48,2023-06-15,Entregue,E-commerce,13.05
4255,186,2024-04-27,Faturado,Representante,8.58
4256,189,2023-10-10,Cancelado,Representante,13.1
4257,150,2024-12-28,FATURADO,direto,8.34
4258,113,2023-05-10,Cancelado,REPRESENTANTE,11.47
4259,29,2024-09-02,Entregue,Direto,14.55
4260,185,2024-02-05,FATURADO,Direto,8.68
4261,140,2024-02-05,Em separação,Representante,
4262,152,2023-01-22,Entregue,e-commerce,
4263,163,2023-07-01,Entregue,E-commerce,12.11
4264,142,2023-07-30,Entregue,E-commerce,3.27
4265,193,2023-07-17,Em separação,Direto,
4266,198,2023-04-17,Faturado,Direto,11.04
4267,45,2024-09-10,Entregue,E-commerce,
4268,81,2024-10-03,Em separação,Representante,5.5
4269,46,2023-06-30,Em separação,E-Commerce,
4270,29,2024-05-24,Cancelado,Representante,4.4
4271,194,2024-09-01,Faturado,Representante,8.8
4272,38,2023-02-20,Cancelado,E-Commerce,9.41
4273,134,2024-08-22,Faturado,Direto,2.14
4274,150,2023-08-16,Faturado,representante,2.37
4275,129,2024-05-21,Cancelado,E-commerce,3.41
4276,140,2023-07-31,EM SEPARAÇÃO,E-commerce,0.08
4277,29,2023-11-16,Faturado,representante,12.08
4278,123,2024-01-05,cancelado,representante,14.71
4279,57,2023-05-18,Em separação,Representante,8.1
4280,90,2024-08-20,Cancelado,Representante,8.83
4281,49,2023-10-09,Cancelado,E-commerce,10.58
4282,47,2023-06-27,CANCELADO,direto,
4283,94,19/11/2024,Em Separação,Representante,4.33
4284,132,2023-07-25,Entregue,Direto,14.9
4285,78,2024-11-26,Cancelado,direto,8.23
4286,16,2023-10-09,Entregue,Direto,7.61
4287,106,2024-09-28,Em separação,direto,4.13
4288,113,2024-11-13,Em separação,Representante,14.58
4289,19,2024-01-05,Em separação,E-COMMERCE,11.79
4290,158,2023-03-25,Faturado,E-commerce,8.91
4291,165,2023-04-22,Em separação,E-commerce,3.28
4292,30,2024-10-12,Cancelado,direto,10.27
4293,96,2024-11-20,Cancelado,E-commerce,3.2
4294,143,2024-08-14,Entregue,Representante,
4295,192,2024-01-20,Cancelado,Representante,13.81
4296,45,2024-06-19,Em separação,Direto,12.97
4297,157,2024-12-16,cancelado,Direto,
4298,136,2024-05-11,Faturado,E-commerce,5.34
4299,101,04/08/2023,Faturado,Direto,
4300,161,2023-04-30,Faturado,DIRETO,
4301,39,2024-04-29,Faturado,direto,
4302,191,2024-10-20,EM SEPARAÇÃO,DIRETO,3.2
4303,184,2023-08-12,Faturado,E-commerce,
4304,174,2024-10-17,Entregue,Direto,3.31
4305,50,2024-11-30,Em separação,Direto,3.82
4306,9,2024-07-05,Em separação,E-Commerce,
4307,171,2023-04-06,Em Separação,E-commerce,2.67
4308,101,2023-08-28,Faturado,Representante,
4309,125,2023-10-26,Cancelado,E-commerce,14.84
4310,77,2023-09-02,Em separação,Direto,1.91
4311,27,2023-12-11,Cancelado,Direto,9.81
4312,45,2024-08-18,Cancelado,Direto,11.1
4313,148,2023-03-31,faturado,Representante,2.16
4314,25,2023-10-13,Entregue,E-commerce,
4315,192,2023-06-24,EM SEPARAÇÃO,Representante,4.75
4316,53,2023-04-11,Faturado,Direto,6.24
4317,125,2023-12-06,em separação,Direto,
4318,175,2024-05-17,Faturado,Representante,11.04
4319,116,2024-01-18,Cancelado,E-commerce,
4320,182,2024-08-10,Entregue,Representante,1.32
4321,84,2023-10-22,entregue,Representante,14.84
4322,58,2024-11-13,faturado,Direto,4.49
4323,8,2023-09-16,Em separação,Representante,10.65
4324,28,2023-11-16,Em separação,Representante,10.9
4325,78,2023-12-28,Em Separação,Representante,13.53
4326,22,2024-03-04,Em separação,direto,1.96
4327,142,2023-02-27,Faturado,Direto,10.51
4328,152,2024-10-30,Faturado,Direto,
4329,180,2024-11-14,Cancelado,Representante,10.45
4330,51,2023-03-03,Faturado,E-Commerce,
4331,90,2023-11-03,Cancelado,E-commerce,2.16
4332,61,2023-05-24,Cancelado,E-commerce,8.88
4333,180,2023-10-24,Em separação,Representante,6.7
4334,119,2023-03-14,EM SEPARAÇÃO,Representante,10.1
4335,181,2023-07-28,Em separação,representante,11.17
4336,169,2023-06-24,Faturado,E-commerce,11.66
4337,145,2024-12-23,faturado,Representante,
4338,128,2024-03-14,Em separação,Representante,5.46
4339,1,2023-04-23,em separação,Direto,5.98
4340,43,2023-04-28,Cancelado,E-commerce,2.28
4341,11,2024-09-14,Entregue,E-commerce,0.61
4342,164,2023-05-23,Faturado,DIRETO,14.53
4343,163,2023-06-30,Entregue,E-commerce,0.98
4344,28,2023-03-13,Em separação,Direto,1.94
4345,122,2023-04-21,Entregue,REPRESENTANTE,
4346,134,2024-01-20,EM SEPARAÇÃO,E-commerce,8.53
4347,200,2024-01-21,Entregue,Representante,12.07
4348,174,2023-12-28,Faturado,Representante,10.01
4349,73,2024-07-30,Em separação,REPRESENTANTE,8.27
4350,131,22/03/2024,Faturado,Direto,
4351,63,2024-10-12,Faturado,E-commerce,0.93
4352,68,2023-12-01,Cancelado,E-commerce,11.85
4353,176,2024-06-02,Entregue,REPRESENTANTE,14.15
4354,118,2024-11-23,Cancelado,E-commerce,
4355,69,2024-02-11,Cancelado,E-commerce,9.47
4356,110,2023-10-27,Cancelado,Representante,10.67
4357,85,2024-05-03,Entregue,Direto,6.83
4358,143,2024-10-09,Em separação,Representante,11.51
4359,2,2023-03-18,Entregue,Representante,
4360,91,2024-08-22,Em separação,E-COMMERCE,12.16
4361,62,2023-10-24,Entregue,e-commerce,5.26
4362,177,2023-10-09,entregue,Direto,3.09
4363,61,2024-09-03,Faturado,Direto,5.17
4364,124,2023-06-07,Em separação,Direto,2.36
4365,38,2024-05-30,Cancelado,E-commerce,12.86
4366,49,2024-04-10,Entregue,Direto,
4367,79,2024-09-05,Entregue,direto,10.68
4368,141,2023-05-30,Faturado,E-commerce,0.16
4369,96,2023-11-26,Em Separação,Representante,11.1
4370,198,2024-07-27,Em separação,representante,7.62
4371,194,2024-09-23,Em separação,E-commerce,12.69
4372,172,2023-06-10,Cancelado,E-Commerce,12.01
4373,87,2023-02-14,Entregue,e-commerce,12.59
4374,106,2024-06-19,Faturado,E-commerce,8.63
4375,163,2024-05-11,Faturado,Direto,9.84
4376,80,2023-09-25,FATURADO,Direto,0.76
4377,102,2024-09-24,Cancelado,e-commerce,8.51
4378,166,2024-05-23,Cancelado,E-commerce,11.27
4379,84,2024-10-25,Em separação,Representante,1.21
4380,58,2023-01-30,Em separação,Direto,7.81
4381,181,2024-05-21,Em separação,Representante,8.2
4382,52,2024-02-27,cancelado,DIRETO,13.66
4383,200,2024-11-15,Cancelado,Representante,1.27
4384,180,2023-05-06,Cancelado,Direto,13.87
4385,30,01/03/2024,Entregue,REPRESENTANTE,7.66
4386,39,2023-06-05,Faturado,representante,5.52
4387,172,2023-01-08,Faturado,Representante,14.12
4388,132,2024-06-02,Cancelado,Direto,3.83
4389,184,2023-05-22,Entregue,E-commerce,13.32
4390,128,2023-10-18,CANCELADO,Representante,1.96
4391,44,2024-11-05,Faturado,e-commerce,0.22
4392,13,2024-02-11,Entregue,Direto,8.59
4393,107,2023-04-16,Em separação,Representante,7.88
4394,123,2023-09-22,Cancelado,E-commerce,
4395,70,2024-01-23,Em Separação,E-Commerce,10.24
4396,198,2024-01-27,Faturado,E-commerce,
4397,6,2024-01-17,Entregue,Representante,2.14
4398,149,2023-10-01,Faturado,Representante,12.51
4399,103,2023-07-29,Faturado,E-COMMERCE,3.13
4400,172,2023-01-11,Cancelado,E-commerce,14.85
4401,43,2024-06-26,Entregue,Representante,0.82
4402,30,2024-01-16,Em separação,Representante,1.01
4403,48,2024-03-26,Cancelado,E-Commerce,10.24
4404,196,2024-06-27,ENTREGUE,Direto,7.51
4405,7,2024-11-23,Cancelado,Representante,2.28
4406,37,2023-07-26,Cancelado,DIRETO,
4407,50,2024-08-27,Cancelado,DIRETO,
4408,106,2023-12-24,Entregue,E-commerce,2.85
4409,11,2024-05-03,Entregue,Representante,7.88
4410,74,2023-03-26,em separação,Direto,
4411,166,2024-06-17,Faturado,Representante,0.8
4412,140,2023-08-08,Em separação,Direto,
4413,140,2024-04-28,Em separação,Representante,6.33
4414,78,2024-09-26,Cancelado,E-commerce,11.93
4415,154,2024-03-09,ENTREGUE,Representante,11.37
4416,62,2023-03-16,Entregue,E-commerce,
4417,92,2024-11-16,CANCELADO,Direto,8.29
4418,10,2023-01-26,ENTREGUE,REPRESENTANTE,11.01
4419,12,2024-08-06,EM SEPARAÇÃO,E-commerce,14.88
4420,22,2024-02-29,Faturado,E-commerce,7.28
4421,27,2023-03-29,Entregue,Representante,0.3
4422,156,2023-08-15,Em Separação,E-commerce,6.38
4423,109,2024-09-02,Faturado,E-commerce,11.22
4424,73,2024-08-17,Entregue,Representante,4.89
4425,21,2024-04-23,Em separação,E-COMMERCE,12.38
4426,175,2023-07-13,Cancelado,Direto,13.76
4427,15,2023-08-08,Cancelado,Representante,7.27
4428,87,2023-10-29,Em separação,REPRESENTANTE,0.07
4429,163,2023-02-25,Em separação,Direto,3.34
4430,49,2024-08-02,faturado,Direto,10.95
4431,135,24/04/2023,CANCELADO,Direto,13.38
4432,134,2023-01-23,Entregue,representante,13.28
4433,145,2024-11-22,Cancelado,Representante,4.44
4434,154,2024-05-29,Entregue,E-commerce,1.36
4435,124,2024-09-02,Cancelado,E-COMMERCE,4.83
4436,198,2023-03-26,Entregue,Representante,12.8
4437,140,2024-04-27,Em separação,Representante,7.25
4438,145,2023-09-21,Em separação,E-commerce,
4439,64,2023-02-02,cancelado,Representante,0.12
4440,143,2024-02-04,FATURADO,Representante,
4441,6,2024-07-14,FATURADO,Direto,8.91
4442,89,2024-07-11,Em separação,E-Commerce,3.57
4443,71,2024-01-29,Entregue,E-commerce,3.99
4444,91,2024-08-28,Cancelado,E-commerce,4.25
4445,160,2024-10-22,Faturado,Direto,13.57
4446,53,2024-11-04,Em separação,REPRESENTANTE,11.61
4447,91,2024-01-21,Em separação,Representante,
4448,122,2023-05-04,Faturado,Representante,0.57
4449,9,2023-11-17,Entregue,E-commerce,
4450,172,2024-01-13,Entregue,E-COMMERCE,7.23
4451,49,2023-04-25,EM SEPARAÇÃO,E-COMMERCE,8.37
4452,189,2023-03-05,Entregue,Direto,3.88
4453,119,2023-06-07,Entregue,E-COMMERCE,5.9
4454,55,2023-09-15,Cancelado,e-commerce,6.42
4455,192,2023-07-17,Cancelado,E-Commerce,6.76
4456,68,2024-07-04,Faturado,Representante,
4457,143,2024-08-20,Entregue,E-Commerce,1.83
4458,35,2024-09-08,Entregue,Representante,7.64
4459,92,2023-08-26,Em separação,direto,13.8
4460,178,2024-05-01,Em separação,e-commerce,6.24
4461,137,2024-01-29,faturado,E-commerce,13.18
4462,109,2023-02-23,em separação,E-commerce,2.05
4463,83,2024-05-30,Entregue,E-COMMERCE,14.13
4464,132,2024-05-16,em separação,Direto,8.9
4465,40,2024-09-16,Faturado,Direto,8.58
4466,115,2023-11-15,Entregue,E-commerce,
4467,120,2023-04-07,Faturado,DIRETO,1.33
4468,76,2024-06-15,Entregue,Direto,
4469,43,2023-05-01,Cancelado,E-commerce,0.78
4470,87,2023-12-16,Em separação,Representante,9.48
4471,198,2024-11-18,Em separação,Representante,14.42
4472,27,2024-02-08,Em separação,E-commerce,3.5
4473,197,2023-11-05,Cancelado,Direto,1.0
4474,52,2023-05-23,Cancelado,REPRESENTANTE,12.47
4475,105,2024-11-04,Cancelado,Direto,14.43
4476,2,2023-08-16,Faturado,E-commerce,2.93
4477,99,2024-02-12,entregue,Direto,7.09
4478,18,2024-08-25,Faturado,Representante,11.95
4479,184,2023-03-15,Em Separação,E-commerce,
4480,200,2024-03-16,Entregue,Direto,4.46
4481,61,2023-01-21,Entregue,Representante,9.24
4482,61,2023-03-22,Em separação,E-COMMERCE,6.7
4483,71,2023-10-07,Cancelado,Representante,
4484,27,2024-01-28,Entregue,Representante,
4485,105,2024-08-19,Entregue,e-commerce,
4486,4,2023-06-01,Em separação,Direto,9.03
4487,135,2023-08-24,Em separação,E-Commerce,13.65
4488,114,2023-01-13,Faturado,E-commerce,7.84
4489,118,2023-06-30,em separação,Representante,12.19
4490,13,2023-08-04,Faturado,REPRESENTANTE,13.76
4491,45,2024-03-09,Faturado,Direto,
4492,125,2024-04-06,Faturado,Representante,
4493,95,2023-09-13,Cancelado,E-commerce,10.71
4494,88,2024-06-06,Cancelado,Representante,8.22
4495,70,2024-05-08,Em Separação,Direto,
4496,53,2023-04-30,Em separação,Representante,3.51
4497,55,2023-03-17,Em Separação,E-commerce,
4498,169,2024-01-13,Entregue,E-Commerce,9.27
4499,112,2024-09-17,Entregue,Direto,7.34
4500,93,2024-02-01,Em separação,e-commerce,3.33
4501,54,2024-12-30,Em separação,E-commerce,3.21
4502,156,2024-06-18,Cancelado,e-commerce,12.27
4503,151,2023-08-31,faturado,e-commerce,13.8
4504,161,12/10/2023,Cancelado,direto,4.18
4505,18,2024-08-26,Em separação,DIRETO,
4506,130,2023-11-04,Entregue,E-commerce,
4507,115,2023-03-01,Faturado,e-commerce,
4508,96,2023-02-07,cancelado,DIRETO,4.75
4509,171,2023-06-20,Em separação,direto,1.24
4510,96,2024-06-30,Em separação,Direto,
4511,119,2024-02-15,em separação,Direto,4.89
4512,182,2024-05-26,entregue,E-commerce,8.49
4513,40,2023-02-21,Cancelado,Direto,11.81
4514,44,2024-08-27,Em separação,Representante,0.86
4515,197,2023-07-21,faturado,E-commerce,3.14
4516,151,2023-11-11,Em separação,Representante,
4517,178,2023-07-06,Em separação,DIRETO,1.85
4518,79,2024-08-18,Entregue,DIRETO,4.07
4519,136,2023-07-05,Cancelado,Direto,7.4
4520,54,2023-11-05,Em separação,Representante,
4521,128,2024-09-12,Faturado,Representante,3.3
4522,26,2023-09-07,Faturado,E-commerce,8.82
4523,112,2024-10-28,Em Separação,E-commerce,2.63
4524,149,2024-04-16,Em separação,Representante,14.73
4525,181,2024-06-05,faturado,direto,14.48
4526,165,2023-05-26,Em separação,E-commerce,8.49
4527,182,2023-10-16,Entregue,Representante,
4528,196,2024-04-25,entregue,E-Commerce,6.52
4529,101,2023-07-25,Cancelado,Representante,1.85
4530,61,2023-01-08,Faturado,Representante,3.72
4531,153,2024-06-05,Cancelado,E-commerce,8.17
4532,163,2024-06-23,Faturado,Representante,14.06
4533,102,2024-01-29,Cancelado,Direto,8.13
4534,34,2023-11-14,Entregue,DIRETO,5.68
4535,27,2024-05-15,Cancelado,Direto,3.95
4536,127,2023-04-25,Cancelado,Representante,7.21
4537,110,2024-06-30,Em separação,Direto,8.71
4538,6,2024-11-28,Entregue,E-commerce,9.04
4539,155,2023-05-08,CANCELADO,E-commerce,10.54
4540,130,2024-01-25,Em Separação,Representante,
4541,109,2023-09-21,entregue,Representante,3.03
4542,189,2024-04-18,Em separação,E-COMMERCE,4.79
4543,95,2024-07-09,Faturado,Direto,13.65
4544,64,2024-06-21,Faturado,Representante,4.82
4545,130,2024-12-25,Faturado,Direto,14.45
4546,80,2023-03-25,CANCELADO,Direto,4.73
4547,189,2024-02-22,faturado,Representante,
4548,31,2024-01-23,Faturado,Representante,6.61
4549,37,2023-01-24,Faturado,Direto,4.08
4550,22,2024-07-27,Em separação,Representante,7.8
4551,128,2023-08-02,Cancelado,E-commerce,9.7
4552,157,2024-09-01,faturado,Representante,
4553,200,2024-06-13,FATURADO,DIRETO,
4554,114,2023-03-23,cancelado,E-COMMERCE,1.82
4555,104,2024-07-07,FATURADO,direto,9.96
4556,52,2024-05-30,Cancelado,E-commerce,4.93
4557,123,2023-12-03,Em separação,E-commerce,1.85
4558,64,2023-09-21,Em separação,Representante,
4559,1,2024-05-14,Entregue,REPRESENTANTE,11.85
4560,178,2023-07-26,Entregue,E-commerce,5.32
4561,49,2023-05-10,EM SEPARAÇÃO,E-commerce,
4562,140,2024-04-17,Em separação,Direto,5.47
4563,79,2023-10-22,Em separação,Representante,9.41
4564,147,2023-05-19,em separação,Direto,5.21
4565,81,2023-05-12,Entregue,E-commerce,8.93
4566,25,2024-11-11,CANCELADO,E-Commerce,10.56
4567,117,2023-01-13,Faturado,E-commerce,
4568,190,2023-03-24,Em separação,E-commerce,0.83
4569,7,2024-06-02,Faturado,E-commerce,11.79
4570,180,2024-03-21,Faturado,E-commerce,7.96
4571,14,2023-11-09,Entregue,Direto,3.31
4572,185,2023-08-12,Entregue,Direto,
4573,14,2024-10-01,Faturado,E-commerce,11.77
4574,176,05/06/2023,Faturado,Representante,6.34
4575,34,2023-12-02,faturado,E-commerce,
4576,177,2023-07-08,Entregue,DIRETO,5.36
4577,73,2023-09-28,em separação,Direto,3.52
4578,46,2023-06-03,entregue,Direto,
4579,103,2024-11-25,Faturado,Representante,12.12
4580,94,2023-08-23,Faturado,Representante,0.77
4581,122,2023-09-22,Entregue,E-commerce,7.39
4582,182,21/08/2023,CANCELADO,Direto,4.33
4583,178,2024-03-23,Entregue,E-commerce,9.58
4584,167,2023-03-04,Entregue,e-commerce,14.45
4585,53,2023-03-28,cancelado,Direto,1.63
4586,166,2024-01-03,Cancelado,Representante,12.01
4587,85,2023-01-20,Em separação,direto,10.19
4588,167,2024-11-17,Faturado,E-commerce,6.96
4589,8,11/12/2023,Em separação,E-commerce,4.18
4590,156,2023-08-18,ENTREGUE,Representante,13.92
4591,160,2024-09-27,Faturado,E-commerce,10.44
4592,24,2024-02-07,CANCELADO,E-commerce,
4593,185,2023-07-06,em separação,DIRETO,
4594,57,2023-09-24,Faturado,REPRESENTANTE,1.57
4595,162,14/01/2024,Cancelado,direto,
4596,128,2023-06-04,Cancelado,Representante,4.29
4597,111,2024-02-25,ENTREGUE,direto,
4598,167,2024-05-23,Entregue,REPRESENTANTE,12.64
4599,66,2023-03-21,Em separação,Direto,
4600,71,2024-03-07,Entregue,Representante,13.86
4601,61,2024-10-09,Faturado,Representante,
4602,48,2023-07-22,Entregue,Representante,11.51
4603,142,2024-02-05,Cancelado,E-commerce,2.38
4604,113,2024-11-29,Faturado,Representante,14.52
4605,89,2023-01-22,Cancelado,Representante,12.4
4606,121,2024-09-24,Em separação,Representante,5.94
4607,198,2024-01-21,Cancelado,Representante,1.49
4608,31,2024-01-13,Faturado,REPRESENTANTE,5.03
4609,87,2024-11-04,Cancelado,Direto,2.4
4610,158,2023-06-13,EM SEPARAÇÃO,Representante,11.22
4611,198,2024-10-13,entregue,Direto,13.07
4612,33,2023-11-05,Cancelado,Direto,13.48
4613,105,2023-04-24,Entregue,REPRESENTANTE,4.81
4614,131,2024-01-22,Em Separação,E-commerce,9.57
4615,50,2023-12-03,Entregue,E-commerce,11.6
4616,198,2023-01-22,Em separação,Direto,8.32
4617,108,2024-03-22,Cancelado,Direto,2.11
4618,131,2023-04-22,Em separação,E-Commerce,2.17
4619,20,2023-09-23,Cancelado,direto,7.97
4620,76,2024-05-05,Em separação,Representante,14.95
4621,155,2024-06-02,Em separação,DIRETO,
4622,23,2024-09-19,Cancelado,Direto,8.9
4623,101,2023-02-13,Em separação,E-Commerce,2.73
4624,117,2024-03-25,Em separação,Representante,7.42
4625,76,2024-05-07,Entregue,Direto,1.4
4626,150,2023-11-15,ENTREGUE,e-commerce,4.96
4627,164,2023-10-18,Em separação,E-commerce,
4628,172,2024-05-20,Cancelado,Direto,
4629,75,2024-10-09,Em Separação,E-commerce,
4630,106,2023-09-28,Cancelado,Direto,11.61
4631,10,2023-04-22,Cancelado,Representante,
4632,80,2024-07-02,Faturado,DIRETO,0.26
4633,173,2024-09-08,Cancelado,Direto,6.52
4634,70,2024-01-25,Cancelado,DIRETO,
4635,115,2024-10-12,Entregue,E-commerce,4.72
4636,167,2024-01-02,Faturado,DIRETO,
4637,194,2023-03-03,Cancelado,E-commerce,9.19
4638,188,2024-08-23,Cancelado,Direto,8.85
4639,90,2024-08-10,Em separação,Direto,
4640,93,2024-03-22,Faturado,E-commerce,0.73
4641,124,2023-04-12,Cancelado,Representante,8.9
4642,33,2024-06-12,Em separação,Representante,5.06
4643,162,2023-11-03,cancelado,Representante,4.05
4644,197,2023-06-18,entregue,E-commerce,
4645,100,2023-11-14,Faturado,Direto,
4646,57,2024-12-30,Faturado,E-COMMERCE,8.89
4647,15,2023-11-04,Entregue,DIRETO,3.97
4648,164,2024-08-15,Faturado,Direto,7.88
4649,188,2024-02-08,Cancelado,E-commerce,1.69
4650,56,2024-12-10,entregue,Representante,14.28
4651,145,2023-02-12,Em separação,Direto,8.83
4652,78,2024-05-05,Faturado,E-commerce,3.9
4653,6,2023-05-17,Cancelado,Representante,2.92
4654,116,2023-01-04,Cancelado,E-commerce,0.22
4655,75,2023-08-03,Cancelado,Representante,12.79
4656,61,2023-10-29,em separação,E-commerce,10.08
4657,113,2024-06-12,EM SEPARAÇÃO,E-commerce,7.74
4658,123,2024-06-25,Entregue,Direto,10.63
4659,82,2024-03-27,ENTREGUE,Direto,11.08
4660,194,2024-02-21,Faturado,Direto,0.31
4661,84,01/04/2023,em separação,direto,9.44
4662,46,04/10/2023,Faturado,Representante,0.48
4663,6,2023-02-03,faturado,Representante,
4664,135,2023-10-09,Cancelado,E-Commerce,2.9
4665,94,2023-03-02,Cancelado,E-commerce,5.19
4666,200,2024-08-15,Cancelado,Direto,3.18
4667,114,2023-05-16,faturado,Direto,
4668,37,2023-01-28,Entregue,E-commerce,11.05
4669,170,2024-11-15,Em separação,Representante,3.58
4670,177,2024-02-19,Faturado,Direto,12.98
4671,195,2023-12-12,Em separação,Representante,4.29
4672,11,2024-12-16,Cancelado,E-commerce,2.29
4673,19,2023-11-03,Cancelado,Representante,4.83
4674,145,2024-09-08,Cancelado,Direto,
4675,166,2024-06-01,Entregue,E-COMMERCE,10.64
4676,77,2023-07-15,Entregue,Representante,
4677,93,2023-03-07,Cancelado,E-Commerce,9.06
4678,88,2024-03-12,Faturado,E-commerce,9.15
4679,91,2024-06-05,cancelado,Direto,6.38
4680,125,2024-08-06,Cancelado,Representante,8.82
4681,135,2024-07-30,Cancelado,direto,14.3
4682,70,2024-06-10,Entregue,E-commerce,7.18
4683,18,2023-09-14,Entregue,E-commerce,6.7
4684,183,2024-06-17,Faturado,E-COMMERCE,13.19
4685,156,2024-07-07,Cancelado,direto,3.24
4686,2,2023-07-17,Faturado,Direto,
4687,167,2024-10-27,Faturado,E-commerce,0.74
4688,163,2024-02-05,Faturado,Representante,4.6
4689,42,2023-12-27,Em Separação,E-commerce,3.62
4690,57,2024-01-16,Em separação,Direto,9.27
4691,133,2024-04-22,cancelado,Representante,
4692,69,2023-06-07,Em separação,E-commerce,11.43
4693,1,2023-03-15,Cancelado,E-commerce,0.58
4694,69,2023-02-28,Em separação,Representante,1.74
4695,185,2023-09-13,Cancelado,direto,10.62
4696,57,2024-01-05,Faturado,Direto,
4697,70,2023-02-26,Em separação,direto,5.77
4698,164,2023-03-21,Entregue,Representante,14.46
4699,149,2023-08-06,Faturado,E-commerce,14.63
4700,150,2024-06-30,Cancelado,E-commerce,11.55
4701,20,2024-01-06,Em Separação,Direto,4.25
4702,177,2024-07-08,Em separação,Direto,10.48
4703,55,2023-01-04,Em separação,E-commerce,4.84
4704,10,2024-02-20,Faturado,Representante,
4705,52,2023-11-29,Cancelado,Representante,13.37
4706,91,2023-01-26,entregue,DIRETO,14.82
