COLETA ID,ID FAZENDA,ID ROTA,DATA,VOLUME,TEMPERATURA,GORDURA,PROTEINA,ACIDEZ,OBSERVACAO
76293,16,10,27/10/2024,1969.98,7.3,3.79,3.0,19.13,Digitado manual
76295,98,13,27/10/2024,4607.75,8.3,4.46,3.12,,Digitado manual
76297,212,5,2024-10-27,4918.2,5.8,3.35,3.35,15.16,
76300,74,6,2024-10-27,3303.55,3.4,3.54,2.91,14.95,Digitado manual
76301,217,1,2024-10-27,1191.42,6.8,3.32,3.99,19.29,Digitado manual
76307,142,6,2024-10-27,412.38,2.2,4.04,3.49,14.95,Digitado manual
76313,225,10,2024-10-27,3345.93,7.1,5.5,2.82,14.29,
76314,17,1,2024-10-27,3590.66,9.6,,3.59,16.67,Digitado manual
76316,178,12,27/10/2024,386.78,2.2,3.2,3.12,16.24,
76317,72,15,27/10/2024,568.55,9.6,3.51,3.95,15.95,Revisar valor
76319,100,13,2024-10-27,2032.84,6.7,3.23,3.67,15.69,Revisar valor
76320,8,17,2024-10-27,1149.67,7.0,4.21,3.12,14.63,Revisar valor
76321,181,2,27/10/2024,3661.25,3.0,4.66,3.9,18.38,Digitado manual
76322,134,19,27/10/2024,4142.62,2.1,5.06,3.65,17.65,
76324,86,7,2024-10-27,831.4,4.0,,3.67,18.67,Digitado manual
76333,35,2,27/10/2024,3637.99,3.7,5.01,3.69,15.36,Revisar valor
76334,153,16,27/10/2024,3726.21,9.3,4.48,2.88,14.97,Digitado manual
76341,54,19,2024-10-27,3476.01,5.9,4.6,3.69,19.03,Revisar valor
76346,197,2,27/10/2024,882.77,9.8,3.03,2.81,19.83,Revisar valor
76348,219,14,27/10/2024,514.5,8.2,5.38,,18.5,Digitado manual
76349,145,6,2024-10-27,854.45,8.7,4.95,3.71,15.52,Digitado manual
76353,113,2,2024-10-27,3583.87,8.2,,2.9,17.98,Revisar valor
76354,71,12,27/10/2024,2044.14,6.1,5.31,2.94,14.91,Digitado manual
76359,243,8,27/10/2024,3227.08,4.8,3.53,2.82,15.11,Revisar valor
76363,52,5,27/10/2024,3416.24,2.4,3.57,3.47,,Revisar valor
76364,211,1,27/10/2024,4616.59,10.0,5.35,3.61,15.89,Digitado manual
76366,244,6,2024-10-27,4720.67,7.4,4.17,3.29,14.67,Digitado manual
76369,188,20,27/10/2024,561.46,2.2,4.92,3.35,,Revisar valor
76372,104,9,2024-10-27,1556.61,5.9,4.56,3.54,19.27,Digitado manual
76374,24,17,2024-10-28,1513.37,6.6,,3.26,19.92,Digitado manual
76378,71,2,28/10/2024,3286.03,6.9,4.17,3.66,19.92,
76379,94,3,2024-10-28,2792.48,4.5,3.09,3.61,16.52,
76381,117,20,28/10/2024,2483.42,7.2,3.87,3.17,16.72,Revisar valor
76384,197,1,28/10/2024,1176.18,6.1,4.63,3.2,17.3,Digitado manual
76391,2,4,2024-10-28,2699.59,4.2,5.34,3.71,14.96,
76395,119,17,2024-10-28,4134.25,,4.2,3.04,16.69,Revisar valor
76399,69,4,28/10/2024,1958.36,7.0,3.73,3.35,16.61,Revisar valor
76403,57,8,2024-10-28,381.99,5.9,3.9,3.03,14.17,
76407,195,14,28/10/2024,4892.19,7.8,4.72,3.86,16.05,
76410,14,20,28/10/2024,4359.8,8.7,4.59,2.99,14.71,
76413,125,16,28/10/2024,2760.4,7.6,3.64,3.5,17.41,Revisar valor
76420,193,11,2024-10-28,682.77,5.1,4.77,3.38,17.46,
76422,33,20,28/10/2024,4016.2,2.9,4.48,3.03,18.63,
76425,88,14,28/10/2024,1061.27,6.2,3.41,3.29,19.82,Revisar valor
76426,19,16,28/10/2024,-2348.74,6.4,4.74,3.74,14.03,
76433,210,8,28/10/2024,3199.55,7.9,4.17,2.95,18.22,
76435,147,11,28/10/2024,4727.83,6.1,4.14,3.79,17.19,Revisar valor
76438,215,16,28/10/2024,3797.3,,5.4,2.86,16.08,Digitado manual
76439,127,16,28/10/2024,4021.05,4.9,3.2,3.33,14.29,Digitado manual
76442,146,9,2024-10-28,3071.88,9.2,4.58,3.52,19.02,Revisar valor
76450,202,5,28/10/2024,3854.17,6.7,4.15,3.55,14.7,Digitado manual
76452,113,14,2024-10-28,2310.03,7.7,3.09,2.86,14.69,
76453,7,14,28/10/2024,1599.17,3.8,4.22,3.52,15.71,Digitado manual
76455,13,8,28/10/2024,3940.9,6.6,4.42,,17.06,Revisar valor
76459,66,14,28/10/2024,734.8,3.8,5.13,3.54,14.2,Revisar valor
76460,178,7,29/10/2024,847.04,8.2,3.89,3.91,15.71,Revisar valor
76461,184,3,29/10/2024,3080.8,4.3,5.04,3.08,19.86,Revisar valor
76463,87,2,29/10/2024,615.77,6.1,4.99,3.27,14.19,Digitado manual
76464,198,11,2024-10-29,2070.6,7.8,3.34,2.91,,Revisar valor
76467,160,19,2024-10-29,4344.62,4.4,4.44,3.94,17.91,
76468,138,20,2024-10-29,669.74,8.9,4.75,,17.96,Revisar valor
76469,53,14,2024-10-29,299.09,4.8,5.3,3.28,14.64,
76470,143,15,29/10/2024,4295.24,5.0,5.2,2.89,17.4,
76474,8,9,2024-10-29,1963.26,9.8,4.79,3.85,15.34,Revisar valor
76475,13,20,29/10/2024,3609.87,3.3,3.05,3.97,18.51,Revisar valor
76477,34,17,2024-10-29,4195.86,8.5,3.37,3.4,17.73,
76478,243,16,29/10/2024,2711.34,8.7,3.4,3.33,17.29,Revisar valor
76483,50,19,29/10/2024,518.61,5.7,,3.62,19.53,Digitado manual
76485,72,11,2024-10-29,4162.94,8.9,5.49,2.96,15.8,Revisar valor
76487,172,20,29/10/2024,1949.01,9.1,3.77,3.8,19.58,Revisar valor
76489,239,13,2024-10-29,4127.91,6.3,4.75,3.11,17.16,Revisar valor
76496,240,3,29/10/2024,3457.85,9.1,3.65,2.86,14.86,Digitado manual
76497,86,8,2024-10-29,2910.07,2.6,3.39,3.39,16.11,
76499,108,3,29/10/2024,3719.98,2.0,3.33,3.62,14.79,Digitado manual
76501,6,5,29/10/2024,3857.92,6.5,3.23,3.25,19.46,Digitado manual
76504,64,15,2024-10-29,1534.11,6.7,5.05,3.38,19.28,
76505,171,17,29/10/2024,297.81,2.8,4.73,,16.76,
76507,65,1,2024-10-29,3246.87,8.0,5.24,3.6,17.87,
76511,213,19,29/10/2024,4964.54,8.1,3.43,3.42,16.36,
76517,95,15,29/10/2024,3469.82,9.0,,,14.25,Digitado manual
76518,163,17,29/10/2024,228.53,5.5,4.32,3.24,14.01,Digitado manual
76521,25,18,2024-10-29,2602.33,5.1,4.12,2.81,18.3,Revisar valor
76522,12,20,2024-10-29,3934.41,4.4,4.94,3.74,16.57,Revisar valor
76527,52,6,2024-10-29,1940.47,5.5,4.72,3.04,17.83,Revisar valor
76529,234,3,29/10/2024,3460.5,9.7,5.05,3.2,19.8,
76532,222,11,29/10/2024,2106.28,8.1,,2.84,15.05,Digitado manual
76534,188,17,2024-10-29,1277.83,5.0,4.21,3.43,17.68,Revisar valor
76535,201,6,29/10/2024,4312.37,2.2,4.91,3.2,14.96,Revisar valor
76540,135,3,2024-10-29,2672.06,7.1,4.6,3.57,16.56,
76547,177,1,30/10/2024,633.84,,3.92,3.49,19.2,Revisar valor
76552,209,17,30/10/2024,1423.19,9.1,5.3,3.37,,Revisar valor
76564,133,20,30/10/2024,445.43,8.2,3.19,2.81,16.38,Revisar valor
76567,31,5,30/10/2024,944.73,4.1,4.63,3.44,,
76569,189,16,2024-10-30,2688.82,9.9,4.23,3.02,17.85,
76570,184,20,30/10/2024,4419.26,8.5,3.11,2.81,18.96,
76571,5,6,2024-10-30,1056.32,3.1,4.22,3.31,16.99,Digitado manual
76578,166,12,30/10/2024,2610.41,,,3.51,19.25,Digitado manual
76579,34,12,30/10/2024,1257.76,5.6,3.31,3.9,19.52,
76582,28,20,30/10/2024,1883.09,2.4,5.1,2.82,18.41,Digitado manual
76583,241,11,2024-10-30,4670.46,2.3,3.54,2.97,16.41,Digitado manual
76584,59,19,30/10/2024,4836.65,8.4,5.4,3.28,16.13,Digitado manual
76586,158,19,30/10/2024,4838.13,2.0,3.83,3.38,19.1,
76587,125,11,2024-10-30,4499.18,8.2,5.1,3.08,16.61,Digitado manual
76591,24,19,2024-10-30,3460.58,9.1,4.05,3.1,14.67,
76592,141,7,2024-10-30,2149.76,4.2,3.28,3.74,,Revisar valor
76594,80,10,2024-10-30,4058.38,9.6,4.5,3.35,15.43,
76596,169,17,30/10/2024,3501.18,8.3,4.91,3.94,14.56,
76599,100,19,30/10/2024,2921.82,7.1,4.24,3.23,14.99,Revisar valor
76601,231,18,30/10/2024,3354.27,5.9,4.3,3.48,,Digitado manual
76602,121,8,2024-10-30,3946.77,7.7,,3.43,18.24,Digitado manual
76605,227,15,30/10/2024,2553.0,4.0,4.65,3.66,16.26,Revisar valor
76606,81,12,2024-10-30,3717.53,8.3,4.18,3.51,17.34,Digitado manual
76607,69,3,2024-10-30,4596.75,7.5,3.15,2.98,14.26,Digitado manual
76616,61,8,30/10/2024,-3859.84,2.2,,3.28,18.04,Revisar valor
76621,176,9,30/10/2024,1366.03,3.0,5.36,3.59,15.46,Revisar valor
76622,78,10,2024-10-30,2247.0,9.3,4.75,3.65,16.42,Revisar valor
76630,4,17,31/10/2024,2516.41,,3.39,2.96,14.53,Revisar valor
76632,139,13,31/10/2024,2526.13,6.6,5.05,3.97,,Revisar valor
76633,63,4,31/10/2024,2297.95,6.4,4.08,3.46,16.83,Digitado manual
76634,123,4,2024-10-31,1408.82,5.1,,3.27,19.18,Revisar valor
76638,78,14,31/10/2024,2473.12,8.5,3.33,3.51,,Revisar valor
76640,128,2,31/10/2024,3454.93,4.1,5.11,2.96,15.34,
76642,147,16,31/10/2024,3621.91,2.8,3.73,3.85,14.59,Digitado manual
76643,157,18,31/10/2024,2918.22,7.5,3.67,3.9,16.79,Digitado manual
76646,224,16,2024-10-31,4130.33,9.7,3.47,3.81,16.76,Revisar valor
76647,160,17,2024-10-31,3841.2,6.5,5.47,4.0,,
76649,175,1,31/10/2024,2568.08,5.5,4.48,3.2,19.39,Revisar valor
76650,217,10,31/10/2024,2185.1,7.0,4.28,3.81,18.94,Revisar valor
76656,116,12,31/10/2024,573.28,2.9,3.45,3.28,16.73,Revisar valor
76660,102,6,2024-10-31,4849.52,6.0,4.44,3.8,18.05,
76663,205,5,31/10/2024,2801.01,7.7,,3.9,19.1,
76664,150,7,2024-10-31,1249.59,3.7,4.02,3.53,17.01,
76669,200,2,31/10/2024,401.58,4.3,4.73,3.9,15.1,Revisar valor
76673,173,3,2024-10-31,2131.54,6.5,3.5,3.04,19.72,Digitado manual
76676,153,12,31/10/2024,3074.31,4.9,3.68,3.06,14.1,Digitado manual
76678,51,11,31/10/2024,2997.68,8.6,5.24,3.54,17.86,Revisar valor
76679,107,20,31/10/2024,2767.15,5.9,4.09,3.33,14.74,
76680,191,17,31/10/2024,2222.38,9.5,4.21,3.28,15.78,Revisar valor
76687,202,12,2024-10-31,2862.35,9.6,5.21,3.99,15.58,Revisar valor
76691,11,3,31/10/2024,1592.64,5.9,3.96,3.58,17.6,Revisar valor
76693,111,17,31/10/2024,246.71,3.3,4.36,2.97,17.38,Revisar valor
76700,25,17,31/10/2024,2430.77,7.1,5.25,3.03,14.6,Digitado manual
76703,28,8,31/10/2024,3538.97,7.6,4.13,2.84,17.16,Revisar valor
76704,163,5,31/10/2024,1405.37,4.2,4.67,3.48,16.61,Revisar valor
76707,95,18,2024-10-31,1709.01,4.6,4.77,3.39,18.26,
76709,125,20,2024-10-31,3461.01,7.3,4.92,3.95,17.29,
76712,27,4,31/10/2024,3551.29,6.6,3.68,3.27,16.88,
76718,187,2,31/10/2024,804.82,3.2,,3.96,,
76719,194,8,31/10/2024,1836.13,9.0,4.77,2.8,17.3,Revisar valor
76721,199,7,2024-10-31,4125.64,8.2,4.85,3.23,17.89,
76722,66,3,2024-10-31,2325.23,2.3,3.02,2.82,16.28,Revisar valor
76725,104,3,31/10/2024,227.47,5.4,4.6,3.32,15.91,Digitado manual
76728,127,4,2024-10-31,4799.65,6.3,4.37,3.34,15.18,Digitado manual
76731,94,16,2024-10-31,2517.71,7.9,4.33,2.93,17.16,
76733,164,14,31/10/2024,3011.42,2.6,3.52,3.75,17.48,
76736,183,11,31/10/2024,3588.19,7.1,3.97,3.43,16.44,
76739,174,19,31/10/2024,2129.55,2.6,5.39,3.99,19.81,
76741,145,18,2024-10-31,1264.97,6.7,4.07,3.96,17.6,Revisar valor
76749,74,4,2024-10-31,3352.58,7.1,3.97,2.86,19.88,Revisar valor
76751,76,20,2024-10-31,3597.06,,4.6,2.98,15.94,Digitado manual
76753,238,15,31/10/2024,1934.88,3.7,4.08,,18.8,Revisar valor
76756,182,13,31/10/2024,2885.73,9.0,3.31,3.28,,
76758,42,16,31/10/2024,1288.27,3.3,3.7,2.82,19.68,
76759,172,5,31/10/2024,1161.3,8.3,4.88,2.83,19.55,Digitado manual
76760,167,15,31/10/2024,2622.16,3.6,4.82,3.62,16.17,Digitado manual
76767,226,8,2024-11-01,2983.08,3.7,5.01,3.09,18.34,Revisar valor
76770,158,5,2024-11-01,3351.57,8.0,4.32,3.06,18.06,Digitado manual
76774,9,6,2024-11-01,3274.19,9.1,3.76,3.08,18.21,Revisar valor
76777,150,8,01/11/2024,557.57,2.7,3.39,3.0,17.67,Digitado manual
76781,242,8,01/11/2024,4864.17,,3.45,2.87,18.02,Revisar valor
76782,76,10,2024-11-01,4803.5,9.5,3.46,3.62,19.69,Revisar valor
76783,165,4,2024-11-01,617.91,5.0,3.08,3.82,17.67,Revisar valor
76785,84,9,01/11/2024,3906.71,9.5,3.79,3.97,14.27,
76789,113,12,01/11/2024,3956.99,5.8,5.42,3.65,16.97,Revisar valor
76790,139,8,2024-11-01,901.86,9.6,3.09,3.0,17.79,
76791,127,12,2024-11-01,1161.86,4.6,5.0,,15.71,Revisar valor
76797,173,19,01/11/2024,3605.7,6.6,3.11,,19.96,Revisar valor
76799,79,8,2024-11-01,3318.44,,4.36,2.81,19.01,Digitado manual
76800,212,2,2024-11-01,4626.39,4.7,3.62,3.36,17.08,
76801,13,12,01/11/2024,4539.91,8.9,4.38,,15.65,Digitado manual
76802,195,17,2024-11-01,2143.45,6.9,5.49,3.99,17.37,Revisar valor
76810,142,13,01/11/2024,1690.26,4.4,,3.85,19.7,Digitado manual
76816,166,5,2024-11-01,3328.85,,3.93,2.96,16.91,Digitado manual
76822,95,12,2024-11-01,701.88,7.9,4.35,3.77,15.21,Revisar valor
76826,120,15,01/11/2024,3648.25,3.7,3.12,3.2,19.8,Digitado manual
76827,228,2,01/11/2024,1923.48,2.5,4.28,2.89,16.95,Revisar valor
76830,75,13,2024-11-01,2742.05,,3.2,3.88,14.89,Revisar valor
76835,5,1,01/11/2024,4980.98,7.2,4.14,3.0,19.48,
76836,60,19,2024-11-01,1549.82,3.9,5.31,3.67,16.74,Digitado manual
76837,164,9,2024-11-01,3624.62,5.5,4.58,3.34,14.81,
76842,176,9,01/11/2024,2372.58,4.3,4.59,3.96,17.56,
76847,196,17,2024-11-01,1113.57,3.5,4.76,3.4,18.11,Digitado manual
76850,80,1,2024-11-01,4231.96,5.8,3.83,2.88,14.58,Digitado manual
76854,173,12,2024-11-02,3527.61,9.8,4.66,3.48,14.32,Revisar valor
76860,100,2,2024-11-02,3706.87,5.5,3.71,2.96,19.05,
76867,123,13,2024-11-02,707.03,4.2,4.81,3.16,16.6,Revisar valor
76870,43,16,02/11/2024,666.88,,3.29,3.66,18.28,Revisar valor
76875,88,7,2024-11-02,3714.9,6.6,3.09,3.63,14.2,Digitado manual
76883,61,11,2024-11-02,2153.65,4.4,3.49,3.61,16.57,Revisar valor
76884,55,8,02/11/2024,2200.59,7.3,3.87,3.99,18.89,
76887,243,13,2024-11-02,3874.92,2.7,4.22,3.34,17.76,Revisar valor
76893,216,11,2024-11-02,1332.62,2.4,5.43,3.65,17.5,
76895,202,10,02/11/2024,4355.72,7.0,4.38,3.77,16.83,Revisar valor
76898,208,20,02/11/2024,2742.7,6.5,4.2,3.9,14.73,
76901,106,5,2024-11-02,424.39,4.2,4.25,3.17,,Digitado manual
76902,242,8,02/11/2024,4436.71,8.2,4.22,3.37,18.01,
76903,35,5,02/11/2024,1010.09,,4.94,2.98,16.01,
76905,205,6,02/11/2024,2609.02,9.2,4.07,3.77,18.94,Revisar valor
76907,155,3,2024-11-02,3598.73,4.1,,,15.07,
76921,114,12,02/11/2024,622.15,4.2,3.29,3.26,17.74,Digitado manual
76924,228,1,02/11/2024,1172.81,8.3,5.5,2.87,14.87,Digitado manual
76925,64,19,02/11/2024,4813.93,4.8,3.76,3.1,15.29,Revisar valor
76928,206,18,02/11/2024,389.66,5.8,3.38,3.18,18.19,
76930,85,1,02/11/2024,2815.07,7.3,3.36,3.73,15.35,Revisar valor
76931,158,15,2024-11-02,1710.72,5.9,3.89,3.24,,Digitado manual
76932,133,16,2024-11-02,1859.08,2.2,5.45,,14.86,Revisar valor
76936,187,1,2024-11-02,2922.77,8.7,4.05,3.92,16.08,Digitado manual
76937,77,5,02/11/2024,1992.55,3.4,3.84,3.28,15.69,
76940,126,14,02/11/2024,1468.91,4.0,5.02,3.87,16.44,Digitado manual
76943,58,20,02/11/2024,1240.06,9.3,4.25,3.4,19.34,Revisar valor
76944,157,9,02/11/2024,3313.68,6.1,4.37,3.23,14.6,Revisar valor
76945,135,16,2024-11-02,284.94,5.1,4.63,2.87,18.97,Revisar valor
76950,91,9,2024-11-02,4025.54,7.1,5.49,3.47,15.51,Digitado manual
76960,149,17,02/11/2024,775.33,7.9,,3.74,17.01,Revisar valor
76964,227,9,02/11/2024,3749.14,7.0,5.05,3.69,14.91,Revisar valor
76968,36,8,03/11/2024,3713.03,2.2,3.73,3.61,19.62,
76975,34,20,03/11/2024,3405.28,6.4,4.05,2.93,14.53,Digitado manual
76977,101,10,03/11/2024,3773.46,8.6,3.83,3.7,19.81,Revisar valor
76979,148,12,03/11/2024,1470.52,7.2,5.0,3.02,16.72,Revisar valor
76986,229,8,03/11/2024,1701.79,3.9,4.12,3.92,17.87,Revisar valor
76987,32,5,2024-11-03,4651.34,8.3,4.1,3.86,17.91,Digitado manual
76990,12,8,2024-11-03,1567.97,7.7,4.1,3.44,,
76994,243,3,2024-11-03,1751.36,7.7,3.2,2.89,19.43,
76995,206,3,03/11/2024,4684.72,2.5,4.81,3.15,,
76998,214,12,2024-11-03,2211.16,7.7,3.49,3.23,16.42,Digitado manual
77000,49,13,03/11/2024,4921.54,5.7,3.09,3.45,,
77001,42,17,03/11/2024,4739.81,5.1,3.58,3.51,17.96,
77002,23,8,03/11/2024,2060.81,7.9,4.54,3.89,16.1,Revisar valor
77003,120,5,2024-11-03,4229.4,8.7,3.66,3.05,15.53,Revisar valor
77006,227,18,2024-11-03,1577.83,5.4,4.26,3.7,19.93,Digitado manual
77009,56,12,03/11/2024,4431.8,7.9,3.28,3.74,19.88,Digitado manual
77012,97,5,03/11/2024,4531.03,3.9,3.09,3.78,17.22,Revisar valor
77017,172,1,03/11/2024,2215.95,7.9,4.14,3.98,18.45,Digitado manual
77023,30,7,03/11/2024,4494.68,4.0,4.9,3.64,19.2,
77029,90,8,03/11/2024,1101.65,2.6,3.5,2.92,19.18,Digitado manual
77030,43,20,03/11/2024,1572.14,4.4,3.12,2.92,15.67,Digitado manual
77035,99,10,2024-11-03,1780.01,4.0,3.45,3.02,18.47,Digitado manual
77044,226,18,2024-11-03,2136.6,5.0,3.85,3.65,17.96,
77046,219,18,03/11/2024,4480.2,6.0,4.56,3.56,18.68,Revisar valor
77048,65,6,03/11/2024,404.37,2.9,5.39,3.37,18.31,Digitado manual
77050,197,10,03/11/2024,1711.28,3.1,3.89,3.9,18.35,
77051,57,16,03/11/2024,4540.52,3.2,3.89,3.32,16.37,
77052,3,12,03/11/2024,2266.48,4.8,4.42,2.89,19.64,Digitado manual
77061,113,16,2024-11-03,2807.19,9.5,5.47,3.94,18.29,Digitado manual
77063,92,2,2024-11-03,1810.26,9.0,3.92,3.64,16.45,
77065,55,5,03/11/2024,2925.42,7.5,4.37,2.94,14.09,
77066,190,14,2024-11-03,4331.51,,3.42,3.87,,Digitado manual
77067,58,16,03/11/2024,585.51,7.7,4.22,3.62,15.55,Revisar valor
77071,40,5,2024-11-03,3500.53,3.0,4.34,3.25,17.84,Digitado manual
77073,184,14,2024-11-03,4466.46,,3.45,,16.53,Revisar valor
77078,20,18,04/11/2024,3904.44,4.8,3.86,3.78,19.38,Digitado manual
77081,27,10,2024-11-04,3361.99,7.9,5.18,3.14,17.17,Revisar valor
77082,207,10,2024-11-04,715.93,3.7,4.18,3.48,14.15,
77083,199,1,2024-11-04,2071.64,8.7,3.87,2.96,17.01,Revisar valor
77087,224,11,2024-11-04,3023.11,2.1,3.59,2.92,,
77088,141,18,2024-11-04,3725.21,6.0,5.48,3.5,15.69,Revisar valor
77089,146,6,04/11/2024,4533.45,5.8,,3.49,14.5,Digitado manual
77100,132,8,04/11/2024,4631.39,,3.38,3.13,14.78,
77104,198,1,04/11/2024,2216.98,3.3,3.12,3.49,17.77,
77108,18,16,2024-11-04,4385.69,3.5,3.63,3.91,16.14,Digitado manual
77111,155,8,04/11/2024,240.75,7.3,,2.9,14.25,Digitado manual
77112,54,17,2024-11-04,4568.4,3.3,4.8,2.94,14.67,Digitado manual
77117,32,9,04/11/2024,4853.83,6.3,,2.85,15.67,Revisar valor
77120,221,18,04/11/2024,904.62,8.2,3.34,3.36,19.75,Digitado manual
77125,169,16,2024-11-04,1659.14,2.3,3.88,3.01,18.04,Revisar valor
77128,93,15,04/11/2024,501.95,9.5,3.2,3.44,14.02,
77142,66,14,2024-11-04,4447.56,9.0,3.43,3.78,14.68,Digitado manual
77150,217,4,2024-11-04,4670.44,,3.52,3.65,19.4,Digitado manual
77152,102,16,04/11/2024,4158.39,5.0,3.85,2.89,16.35,Revisar valor
77153,63,12,2024-11-04,496.92,2.7,4.29,,19.06,Digitado manual
77161,143,8,2024-11-04,4710.26,8.1,3.45,3.34,16.96,Digitado manual
77162,120,12,04/11/2024,1471.58,3.2,5.25,2.89,14.25,Digitado manual
77164,6,16,2024-11-04,4097.51,4.4,5.47,3.7,17.99,Digitado manual
77165,179,4,04/11/2024,4402.57,5.1,5.4,3.69,15.69,Digitado manual
77168,1,9,04/11/2024,2364.07,5.1,3.82,,16.99,Digitado manual
77170,173,5,04/11/2024,1153.96,5.6,3.73,3.2,,Digitado manual
77172,42,11,04/11/2024,2928.38,2.3,4.55,3.76,14.06,Revisar valor
77175,2,17,2024-11-04,3934.78,2.0,4.75,2.89,17.96,
77176,76,10,2024-11-04,1219.33,6.8,4.23,3.26,17.46,Revisar valor
77181,135,19,2024-11-04,2827.13,9.7,4.83,3.33,19.27,Revisar valor
77185,156,11,04/11/2024,2956.36,7.0,4.97,3.05,17.26,
77187,55,7,2024-11-04,1276.64,8.9,3.28,2.98,17.46,Digitado manual
77188,79,13,04/11/2024,747.52,5.6,3.66,3.42,15.75,
77193,48,15,04/11/2024,595.61,5.3,4.74,3.5,17.57,Digitado manual
77197,5,3,2024-11-04,341.73,9.5,5.42,3.51,18.17,
77208,137,10,05/11/2024,378.46,4.9,5.23,3.94,14.73,
77209,229,20,05/11/2024,2666.2,6.1,5.03,3.33,14.37,Digitado manual
77210,237,9,2024-11-05,4031.6,7.8,3.69,3.47,17.54,Digitado manual
77212,207,8,2024-11-05,1919.77,5.1,5.01,3.0,15.12,
77217,189,9,2024-11-05,1160.55,5.1,4.36,3.17,16.0,Revisar valor
77221,36,19,2024-11-05,4796.92,8.0,3.86,3.39,15.13,Digitado manual
77223,44,18,05/11/2024,776.74,6.1,4.04,3.67,16.34,Revisar valor
77227,93,2,2024-11-05,685.43,8.7,4.38,3.77,18.85,Revisar valor
77236,170,14,05/11/2024,932.5,7.5,5.41,3.66,17.35,Digitado manual
77237,70,16,2024-11-05,4915.96,8.7,3.36,3.67,19.52,
77238,134,12,05/11/2024,4196.92,3.9,3.66,3.94,19.8,Revisar valor
77241,119,20,05/11/2024,4800.08,3.3,4.92,,17.28,Digitado manual
77242,234,13,05/11/2024,3251.46,2.9,3.34,3.42,15.82,Revisar valor
77243,77,13,2024-11-05,3610.8,9.8,5.41,3.17,15.4,Digitado manual
77247,14,14,05/11/2024,2511.5,7.9,4.71,3.86,,Digitado manual
77248,1,10,05/11/2024,3543.03,8.9,4.17,3.3,17.64,Digitado manual
77252,45,10,05/11/2024,1745.25,6.5,3.61,3.23,18.75,Digitado manual
77254,185,15,05/11/2024,3645.68,6.8,5.49,,15.12,Revisar valor
77256,40,12,05/11/2024,3513.19,6.3,4.75,3.18,16.8,Revisar valor
77259,117,2,2024-11-05,4431.7,6.5,3.34,,16.74,
77261,206,6,05/11/2024,3459.2,6.8,3.31,3.51,18.17,Revisar valor
77262,13,1,05/11/2024,1628.9,9.3,4.34,,16.83,Digitado manual
77266,233,4,2024-11-05,2424.76,9.3,4.53,,17.96,
77273,222,9,05/11/2024,-4050.73,7.0,,3.83,14.17,
77276,89,12,2024-11-05,940.81,5.9,5.36,2.89,18.15,Digitado manual
77280,130,18,2024-11-05,2141.2,4.5,3.86,2.8,15.2,Revisar valor
77281,177,18,05/11/2024,2552.61,6.0,3.23,3.19,19.9,
77286,225,20,2024-11-05,2888.84,7.8,5.22,3.39,16.77,Digitado manual
77287,126,1,2024-11-05,2560.98,,4.6,3.91,14.03,
77291,199,5,05/11/2024,1559.81,6.9,3.98,3.41,16.54,
77293,114,1,2024-11-05,937.67,3.2,4.9,3.13,15.94,
77295,106,2,05/11/2024,2424.09,2.9,,2.84,16.07,Revisar valor
77296,38,4,2024-11-05,3238.62,5.6,3.49,2.92,14.29,
77297,75,7,05/11/2024,4644.38,2.5,5.36,3.17,18.76,
77300,129,19,2024-11-05,3577.21,5.6,5.49,,14.48,
77301,163,10,05/11/2024,2054.24,7.6,5.28,2.89,17.72,Revisar valor
77305,102,17,05/11/2024,404.86,4.0,4.78,3.19,18.08,
77312,187,10,05/11/2024,1609.86,3.4,4.77,3.47,14.06,Digitado manual
77317,109,12,05/11/2024,1973.42,2.7,4.97,3.03,17.98,Revisar valor
77318,7,8,05/11/2024,2684.57,7.9,5.14,2.94,15.23,Digitado manual
77321,153,12,05/11/2024,4752.09,6.9,3.21,3.69,14.44,Digitado manual
77322,191,5,05/11/2024,-4522.29,7.6,4.91,4.0,19.39,Digitado manual
77324,196,20,05/11/2024,4873.18,7.3,4.79,2.86,19.68,
77327,180,2,2024-11-05,885.2,6.0,4.2,3.66,19.48,Revisar valor
77329,51,14,05/11/2024,1459.81,7.6,3.3,3.44,18.48,Digitado manual
77330,230,2,2024-11-05,1589.55,3.7,4.04,3.6,16.67,Digitado manual
77333,172,18,2024-11-05,3822.09,8.1,3.64,3.76,16.93,Revisar valor
77334,54,3,05/11/2024,4125.01,9.8,4.11,3.73,17.41,
77336,215,6,05/11/2024,1861.4,6.0,4.57,3.32,17.47,
77338,59,10,05/11/2024,1979.15,2.8,4.59,3.54,17.66,
77341,162,5,2024-11-05,582.13,,3.59,3.96,18.37,Revisar valor
77342,161,5,05/11/2024,4299.41,7.2,3.76,2.95,19.85,
77343,178,9,2024-11-05,2561.43,2.2,4.24,3.27,18.23,Revisar valor
77345,2,17,05/11/2024,439.12,7.2,4.68,3.76,15.51,Digitado manual
77347,86,4,06/11/2024,798.22,7.1,4.82,3.85,16.1,
77348,158,20,2024-11-06,1063.62,4.8,5.05,3.12,19.99,Digitado manual
77350,175,17,2024-11-06,4967.79,4.2,5.18,3.34,17.22,
77352,184,20,06/11/2024,3083.66,8.3,3.72,3.32,18.47,
77354,172,1,2024-11-06,4362.12,9.4,4.96,3.3,18.15,Digitado manual
