collection_id,farm_id,route_id,collection_date,collected_liters,temperature_c,fat_pct,protein_pct,acidity
79418,127,3,11-23-2024,"2303,16","7,7","4,53","3,89","15,4"
79419,8,2,11-24-2024,"1058,01",,"4,62","3,19","16,63"
79422,115,16,11-24-2024,"3807,85","5,3","4,59","3,18","14,73"
79424,165,5,11-24-2024,"502,82","4,8",,,"15,71"
79426,48,16,11-24-2024,"4146,76","5,3","4,29","3,73","15,32"
79429,162,3,11-24-2024,"1969,19","9,3","5,05","3,98","18,56"
79430,43,11,11-24-2024,"1552,86","3,2","4,43","3,25","15,3"
79433,75,6,11-24-2024,"3303,92","2,6","3,28","3,46","19,31"
79436,144,7,11-24-2024,"1255,07","8,6","5,22","3,1","15,78"
79438,174,18,11-24-2024,"3392,69","8,4","3,54","3,99","14,07"
79441,242,9,11-24-2024,"1249,21","5,5","3,08","3,03","15,29"
79443,142,2,11-24-2024,"3169,3","8,4","5,06","3,25","19,17"
79445,129,10,11-24-2024,"1812,17","6,6","3,01","3,26","19,73"
79448,20,4,11-24-2024,"2662,17","2,6","5,22","3,36","16,44"
79451,26,10,11-24-2024,"1939,11",,"3,03","3,86","17,36"
79455,9,3,11-24-2024,"2424,28","3,3","5,43","3,61","15,42"
79456,221,8,11-24-2024,"967,1","7,4","3,38","3,97","14,5"
79458,191,13,11-24-2024,"606,16","6,3","3,45",,"19,18"
79461,88,18,11-24-2024,"4784,74","6,3","4,4","3,56","18,32"
79462,223,15,11-24-2024,"1078,99","7,2","4,01","3,71","18,08"
79465,137,20,11-24-2024,"2872,02","2,7","4,98","2,81","17,7"
79469,139,9,11-24-2024,"2696,63",,"4,51",,"17,07"
79472,18,19,11-24-2024,"3878,2","7,0","3,42","3,88","16,38"
79474,60,1,11-24-2024,"2213,13","7,1","4,61","3,84","15,29"
79475,110,7,11-24-2024,"3591,25","6,2",,"3,53",
79477,228,20,11-24-2024,"4105,24","4,7","3,34","3,11","17,5"
79481,35,3,11-24-2024,"2771,35","4,5","5,22","3,46","14,25"
79485,40,20,11-24-2024,"2445,93","7,6","4,22","2,88","15,33"
79488,220,7,11-24-2024,"4046,27","6,1","3,74","3,7","14,76"
79490,233,4,11-24-2024,"4216,13","4,9","4,33","2,84","14,49"
79491,84,20,11-24-2024,"3596,62","6,3","4,79","3,82","16,84"
79493,92,15,11-24-2024,"2889,73","4,7","3,06","3,64","16,55"
79495,13,15,11-24-2024,"348,5","5,1","5,25","3,98","16,82"
79497,210,18,11-24-2024,"3491,19","7,8","4,79","3,5","15,66"
79499,126,5,11-24-2024,"2595,1","7,2","3,08","3,81","17,53"
79505,118,12,11-24-2024,"3360,41","9,2","4,58","3,72","17,57"
79507,121,4,11-24-2024,"3161,83","8,5","5,24","3,77","19,84"
79514,15,11,11-24-2024,"555,15",,"4,43","3,55","17,67"
79519,180,19,11-24-2024,"2603,98","4,6","4,56","3,49","16,89"
79520,167,1,11-24-2024,"4997,47","6,4","4,89","3,78","15,25"
79523,41,6,11-25-2024,"3481,57","9,6","3,86","3,73","17,35"
79531,12,6,11-25-2024,"4964,68","7,7","3,89","3,89","17,62"
79533,219,9,11-25-2024,"3640,22","5,9","4,8","3,85","18,23"
79534,221,3,11-25-2024,"-2857,72","4,1","4,63","3,1",
79535,52,3,11-25-2024,"656,71","7,1","4,63","3,67","18,47"
79539,241,15,11-25-2024,"4010,98","2,5","3,82","3,24","17,86"
79540,2,19,11-25-2024,"4254,57","6,3","5,19",,"19,37"
79542,173,9,11-25-2024,"4787,06","2,7","5,25","3,97","14,61"
79545,223,3,11-25-2024,"1894,36","3,8","3,44","2,91","15,53"
79546,118,13,11-25-2024,"1300,71","6,4","4,93","2,81","16,29"
79547,72,11,11-25-2024,"3532,29","6,5","3,55","3,27","16,28"
79550,108,11,11-25-2024,"4448,39","2,7","5,14","3,54","17,5"
79553,112,7,11-25-2024,"4788,26","5,8","4,82","3,67","15,67"
79555,177,10,11-25-2024,"4247,89","4,5","3,4","3,84","19,57"
79556,6,11,11-25-2024,"3977,37","2,2",,"3,26",
79559,178,19,11-25-2024,"2036,0","7,7","4,39","2,93","18,68"
79561,53,2,11-25-2024,"2750,34","2,1","4,58","3,07","19,75"
79563,169,17,11-25-2024,"1175,43","9,7",,,"14,77"
79566,197,15,11-25-2024,"4642,71","2,6","3,59","3,59","19,25"
79570,191,7,11-25-2024,"2546,35","2,8","5,08","3,92","15,02"
79572,11,4,11-25-2024,"2003,25","4,8","4,54","2,95","18,46"
79573,40,18,11-25-2024,"2312,81","4,0","5,07","3,54","17,48"
79576,234,8,11-25-2024,"1954,59","7,4","3,63","3,08","18,62"
79578,240,17,11-25-2024,"1874,85","5,7",,"3,27","14,89"
79581,243,16,11-25-2024,"3607,11","4,7",,"3,43","19,62"
79583,144,10,11-25-2024,"4555,4","4,4","3,55","3,22","17,38"
79586,188,2,11-25-2024,"877,02","3,6","4,88","3,19","16,38"
79592,27,10,11-25-2024,"528,51","4,7","4,12",,"15,41"
79593,233,2,11-25-2024,"3161,22","8,0","4,93","3,84","14,29"
79595,203,14,11-25-2024,"1848,8","7,2","5,19","3,47",
79597,107,19,11-25-2024,"1610,72","3,1",,"3,75","19,5"
79601,232,17,11-25-2024,"1956,31","3,4","3,16","3,67","19,91"
79609,136,8,11-25-2024,"1596,5","5,1","4,82","2,94","18,78"
79613,20,4,11-25-2024,"3346,44","6,9","3,55","3,87","17,19"
79616,200,12,11-25-2024,"726,87","6,9","4,36","3,56","15,44"
79618,141,10,11-25-2024,"3305,24","8,6","5,14","2,91","18,46"
79620,130,20,11-25-2024,"2172,49","5,6","3,58","3,91","15,11"
79624,44,8,11-25-2024,"4782,13","7,4","4,52","3,27","14,21"
79627,163,16,11-25-2024,"640,17","4,2","4,42","3,0","19,55"
79629,96,10,11-25-2024,"3057,11","6,2","5,16","3,45","16,96"
79630,224,7,11-25-2024,"2045,5","4,0",,"3,07","19,87"
79632,117,20,11-25-2024,"673,08","4,4","3,93","3,07","15,68"
79634,226,13,11-25-2024,"2554,26","8,8","5,22","3,55","15,4"
79638,89,13,11-25-2024,"2628,31","8,6","4,37","3,06","15,04"
79639,25,10,11-26-2024,"475,26","6,8","3,33","3,82","15,8"
79642,209,15,11-26-2024,"4423,12","9,9","4,31","3,48","17,9"
79644,33,4,11-26-2024,"1092,41","6,1","4,33","3,31","18,16"
79649,112,18,11-26-2024,"3133,16","8,5","4,68","3,22","15,71"
79650,44,18,11-26-2024,"1829,6","3,6","4,6","3,22","14,85"
79654,153,13,11-26-2024,"2574,93","2,4","3,88","3,97","14,67"
79656,125,1,11-26-2024,"3575,77","5,9","4,78","3,69","19,83"
79659,213,6,11-26-2024,"1896,7","2,3","3,71","3,72","18,79"
79661,108,1,11-26-2024,"3611,33","2,3","4,97","3,92","17,24"
79665,116,16,11-26-2024,"3550,73","2,4","3,31","2,83","15,64"
79666,164,12,11-26-2024,"2612,89","3,7","4,19","2,96","18,83"
79669,233,19,11-26-2024,"3955,6","4,0","4,88","3,81","18,2"
79671,62,2,11-26-2024,"3339,78","4,6","4,91","3,91","14,0"
79675,109,9,11-26-2024,"2459,52","2,2","4,38","3,81","19,85"
79676,138,13,11-26-2024,"3619,14","5,8","5,4","3,46","15,91"
79677,78,9,11-26-2024,"3621,66","8,4","4,45","3,18","19,02"
79682,93,13,11-26-2024,"3575,68","3,6","4,09","3,82","18,11"
79684,193,11,11-26-2024,"996,62","4,5","3,17","3,22","19,85"
79687,163,18,11-26-2024,"674,97","5,6",,"3,8","17,24"
79691,17,6,11-26-2024,"3479,27","5,8","5,14","3,58","16,15"
79692,165,18,11-26-2024,"1861,96","8,9","3,86","3,43","19,66"
79697,38,14,11-26-2024,"4493,51","6,1","5,07","3,91","14,62"
79700,14,7,11-26-2024,"4684,95","3,3","4,05","3,61","19,09"
79702,134,7,11-26-2024,"3749,96","7,1","5,42","3,44","16,34"
79704,80,13,11-26-2024,"1302,83","8,1",,"3,91","18,51"
79709,208,5,11-26-2024,"4858,38",,"3,87","3,22","15,5"
79710,212,16,11-26-2024,"1858,27","3,6","3,79","2,85","16,57"
79713,157,11,11-26-2024,"3404,04","3,3","3,13","3,81","17,06"
79723,40,15,11-26-2024,"930,27","9,4","4,59","2,95","14,94"
79726,89,19,11-26-2024,"4849,82","7,9","5,06","3,03","15,06"
79727,214,13,11-26-2024,"3844,18",,"3,04","3,32","16,7"
79730,234,17,11-26-2024,"603,81","4,5","4,89","3,7","16,04"
79733,16,20,11-26-2024,"2862,59","9,1","3,58","2,87",
79735,12,13,11-26-2024,"-2652,62","7,5","4,83","2,83","16,9"
79737,79,10,11-26-2024,"1114,34","7,2","4,78","3,33","16,23"
79742,72,14,11-26-2024,"3188,32",,"4,87","3,25","14,33"
79750,64,15,11-26-2024,"1227,7","7,1","4,16","3,27","14,93"
79751,240,13,11-26-2024,"3214,23","9,2","3,93","3,71","16,76"
79754,159,11,11-26-2024,"3156,66","4,5","3,12","3,58","18,39"
79756,170,13,11-26-2024,"1775,92","9,0","5,46",,"14,82"
79760,52,9,11-26-2024,"3081,13","7,0","5,2","3,31","14,72"
79763,128,5,11-26-2024,"2175,7","8,3","5,13","3,3","17,35"
79767,113,1,11-26-2024,"2062,48","2,3","5,16","3,35","14,7"
79768,133,13,11-26-2024,"935,77","4,1","4,18",,"15,83"
79770,57,5,11-26-2024,"3669,21","3,4",,"3,41","14,63"
79775,185,18,11-27-2024,"1792,38","8,8","3,52","3,56","19,61"
79776,202,4,11-27-2024,"-3490,56","2,9","4,94","3,04","19,51"
79777,220,2,11-27-2024,"426,68","2,8","5,03","2,86","19,01"
79779,120,1,11-27-2024,"3818,77",,"5,09","3,34","15,6"
79780,227,2,11-27-2024,"1264,62","4,0","5,01",,"16,68"
79782,49,17,11-27-2024,"3552,02","9,8","3,14","3,58","16,96"
79785,57,4,11-27-2024,"-1494,17","9,0","5,01","3,61",
79786,175,13,11-27-2024,"2300,96","6,8","5,49","3,93","16,84"
79788,199,20,11-27-2024,"874,3",,"3,65","3,13","19,99"
79789,145,17,11-27-2024,"1925,67","5,6","4,6","3,51","17,95"
79792,168,13,11-27-2024,"868,63","8,6","4,93","3,8","18,82"
79795,166,2,11-27-2024,"1375,88","9,0","3,36","3,99","19,56"
79797,238,12,11-27-2024,"804,32",,"4,76","3,86","15,22"
79798,44,19,11-27-2024,"4153,38","5,3",,"2,97",
79802,224,6,11-27-2024,"4809,21","3,7","3,9","2,83","19,5"
79804,17,20,11-27-2024,"3866,89","9,8","5,24","3,51","19,61"
79806,55,19,11-27-2024,"3935,58","3,3","4,64","3,95","18,83"
79811,167,14,11-27-2024,"1109,04","4,5","3,11","3,62","18,39"
79812,207,20,11-27-2024,"1175,74","5,4","4,8","3,26","18,79"
79817,225,11,11-27-2024,"2166,33","9,9","4,34","2,98","15,03"
79821,217,3,11-27-2024,"1234,27","6,5","3,56","3,53","15,67"
79823,61,19,11-27-2024,"4833,55","3,2","4,95","3,4","18,01"
79825,143,19,11-27-2024,"518,57","3,8","5,41","3,89","19,26"
79826,210,13,11-27-2024,"801,85","6,8","4,27","3,59","18,52"
79834,159,10,11-27-2024,"383,1","9,4",,"3,79","14,06"
79836,180,18,11-27-2024,"4892,9",,"3,5","3,05","17,49"
79838,36,13,11-27-2024,"1159,16","6,6","4,85","3,21","19,22"
79839,88,5,11-27-2024,"543,89","6,7",,"3,85","19,43"
79849,3,1,11-27-2024,"581,49","2,9","3,64","3,32","19,55"
79851,242,5,11-27-2024,"4594,51","9,9","3,92","3,86","19,22"
79856,191,7,11-27-2024,"4292,29","4,3","4,74",,"15,76"
79862,196,2,11-27-2024,"2356,58","3,8","3,21","3,39",
79863,190,19,11-27-2024,"4789,28","8,6","4,5","3,28","14,86"
79866,125,17,11-27-2024,"4748,07","2,6","4,36","3,85","19,46"
79868,129,16,11-27-2024,"689,3","9,9","4,09","3,65","16,74"
79869,16,10,11-27-2024,"4825,31","6,5","4,11",,"18,48"
79870,188,20,11-27-2024,"758,25","3,3",,"3,41","18,71"
79878,161,18,11-27-2024,"3145,2","9,2","4,09","3,42","16,64"
79880,184,4,11-27-2024,"4071,83","7,9","4,06","3,28","15,33"
79881,65,4,11-27-2024,"937,83","4,2","3,94","3,31","15,48"
79893,221,13,11-28-2024,"2864,0",,"3,14","3,9","14,39"
79895,31,11,11-28-2024,"-4318,33","4,4","3,51","3,27","14,59"
79898,230,19,11-28-2024,"542,37","2,1","4,38","3,67","19,84"
79899,153,20,11-28-2024,"2858,49","6,4","4,18","3,93","19,62"
79906,46,10,11-28-2024,"-4132,17","3,7","3,75","2,81","19,04"
79907,95,14,11-28-2024,"3092,79","6,0","3,87","2,81",
79909,148,19,11-28-2024,"2832,56","2,8","5,13","3,66","17,17"
79910,84,12,11-28-2024,"4593,99","9,2","4,31","3,4","14,91"
79912,196,3,11-28-2024,"792,2","5,8","3,52","3,5","18,15"
79913,135,11,11-28-2024,"280,91","9,6","4,63","3,09","16,45"
79916,26,5,11-28-2024,"3903,94","9,5","5,1","3,76","14,2"
79922,180,12,11-28-2024,"2679,54","3,0","3,2","3,23","16,75"
79924,22,15,11-28-2024,"4897,44","4,2","3,16",,"14,97"
79925,122,16,11-28-2024,"1522,68","8,1","4,29","3,07","14,77"
79926,58,2,11-28-2024,"3515,96","3,3","3,72","3,73","16,15"
79928,185,5,11-28-2024,"4687,4","5,1","4,31","3,36","16,19"
79930,38,16,11-28-2024,"3548,89","5,0","3,32","3,55","15,89"
79936,98,8,11-28-2024,"1547,48","4,5","3,1","3,42","14,73"
79940,206,4,11-28-2024,"4782,2","7,8","3,01","3,87","18,37"
79941,55,19,11-28-2024,"4149,59","5,7","4,65","2,91","17,75"
79943,63,3,11-28-2024,"1185,11","4,7",,,"14,0"
79945,204,14,11-28-2024,"2098,61","2,2","5,04","3,11","15,04"
79947,169,18,11-28-2024,"1678,4","4,8","5,2","3,22","18,14"
79949,11,8,11-28-2024,"3620,38","4,4","3,66","3,87","17,28"
79952,5,13,11-28-2024,"3583,76","8,4","4,74","3,56","15,57"
79953,154,11,11-28-2024,"3332,29","4,6","5,2",,"20,0"
79955,194,19,11-28-2024,"469,08",,"4,88","3,71","16,82"
79966,61,7,11-28-2024,"869,74","8,6","5,45","3,52","18,65"
79972,82,6,11-28-2024,"984,72","9,5","3,65","3,57","14,57"
79977,143,1,11-28-2024,"4022,19","8,5","4,56","3,35","19,26"
79978,236,14,11-28-2024,"4025,71","2,9","4,0","3,36","15,2"
79979,77,20,11-28-2024,"2723,26","2,6","3,8",,"17,96"
79980,92,19,11-28-2024,"3274,44","7,5","5,46","3,91","18,53"
79982,210,5,11-28-2024,"228,44","4,1","3,77","3,87","19,22"
79983,112,7,11-28-2024,"3967,83","2,8","4,07","2,9","16,0"
79992,32,18,11-28-2024,"4736,14","4,1","4,92","3,04","14,54"
79993,47,4,11-28-2024,"2921,27","9,9","3,59","3,59","17,69"
79995,151,19,11-28-2024,"4451,9","3,9","4,36","2,87","18,39"
79998,18,9,11-28-2024,"1216,92","2,5",,"3,59","16,51"
80000,52,9,11-28-2024,"1385,69","9,2","3,38","3,98","18,81"
80009,34,7,11-28-2024,"858,56","3,3","4,94","2,87","15,65"
80011,150,14,11-28-2024,"3747,87","7,3","4,42","3,6","18,3"
80013,176,13,11-28-2024,"1849,77","2,8","3,99","3,85","17,77"
80015,232,12,11-28-2024,"1535,99","7,1","4,62","2,87","15,34"
80016,224,6,11-28-2024,"1820,63","7,7","3,47","3,12","19,49"
80019,127,5,11-28-2024,"-951,96","6,3","4,86","3,78","19,84"
80023,199,12,11-28-2024,"1816,51","5,1","5,29","3,12","15,06"
80028,118,6,11-29-2024,"1473,83","5,6","3,41","3,44","17,02"
80029,244,2,11-29-2024,"4568,19","4,4","5,48","2,85","16,17"
80030,179,4,11-29-2024,"3848,07","4,0","3,92","3,16","19,53"
80038,245,3,11-29-2024,"2383,81","2,2","4,93","3,6","18,94"
80041,184,18,11-29-2024,"567,97","6,2","3,68","3,56","19,03"
80043,20,20,11-29-2024,"4196,36","7,3","3,04","3,58","17,56"
80045,207,20,11-29-2024,"1042,84",,"3,97","2,86","18,57"
80046,218,6,11-29-2024,"3397,22","4,4","4,34","3,76","16,34"
80049,81,8,11-29-2024,"793,61","7,1","4,32","2,99","17,09"
80050,23,7,11-29-2024,"2845,25",,"3,7","3,54","17,98"
80053,22,13,11-29-2024,"1427,04","9,4","3,54","3,65","18,28"
80063,110,15,11-29-2024,"4646,75","10,0","3,99","3,85","18,08"
80065,174,17,11-29-2024,"2921,26","7,5","5,01","3,09","14,05"
80068,178,19,11-29-2024,"2886,43","7,4","4,84","3,63","15,91"
80070,36,2,11-29-2024,"2717,07","7,2","4,87","3,71","15,78"
80073,142,6,11-29-2024,"1901,11",,"4,14","2,8","15,38"
80074,240,14,11-29-2024,"2095,31","3,2","3,0","3,8","17,36"
80078,222,4,11-29-2024,"1850,37","7,1","4,32","3,22","15,01"
80079,31,15,11-29-2024,"1976,78","4,4","4,5","3,34","15,75"
80081,75,12,11-29-2024,"1820,29","5,0","5,4","3,62",
80085,238,13,11-29-2024,"730,7","5,9","3,72","3,54",
80087,200,4,11-29-2024,"2939,45","8,0","4,54","2,88","15,78"
80090,54,9,11-29-2024,"3290,32","5,1","5,01","3,26","15,54"
80091,58,17,11-29-2024,"4868,08","2,2","4,98","3,96","17,38"
80099,161,6,11-29-2024,"3775,41","2,8","4,78","3,14","16,87"
80104,76,13,11-29-2024,"1578,7","7,4","5,39","3,65","15,13"
80111,209,6,11-29-2024,"4088,76","7,7","3,36","3,0","16,8"
80113,88,9,11-29-2024,"4129,99","5,6","3,01","2,95","19,81"
80115,66,18,11-29-2024,"4813,59","4,2","4,4","3,49","15,25"
80117,129,20,11-29-2024,"4511,03","3,0","3,61","3,89","18,47"
80121,83,17,11-29-2024,"2898,27","4,3","4,16","3,93","18,55"
80125,5,16,11-29-2024,"900,13",,"3,48","3,8","17,36"
80131,135,10,11-30-2024,"1536,05","9,8","3,66","3,94","18,34"
80135,47,7,11-30-2024,"1253,6","5,0","3,26","3,58","15,61"
80140,136,14,11-30-2024,"3949,04","8,9","3,18","2,95","17,18"
80142,66,15,11-30-2024,"269,51","6,5","5,22","3,99","16,33"
80145,70,4,11-30-2024,"3630,11","3,8",,"3,01","14,19"
80147,192,18,11-30-2024,"2826,19","4,5","4,61","3,09","14,4"
80150,196,4,11-30-2024,"1416,83","3,7","5,08","2,81","14,28"
80153,62,6,11-30-2024,"597,07","6,2","4,0","3,21","17,76"
80154,189,17,11-30-2024,"4701,16","8,4","3,44","3,96","17,2"
80157,33,20,11-30-2024,"4374,56","7,0","3,85","3,26","14,06"
80158,71,17,11-30-2024,"4621,8","8,7","4,08","3,7","14,48"
80160,179,11,11-30-2024,"3356,2","10,0","3,02","2,94","14,26"
80168,178,16,11-30-2024,"220,58","6,7","4,44","3,87","14,92"
80172,131,4,11-30-2024,"918,36","3,5","5,25","3,48","15,38"
80173,209,17,11-30-2024,"1201,11","2,9","3,47","3,13","17,63"
80175,100,17,11-30-2024,"394,83","3,1","4,2","3,83","19,29"
80177,50,14,11-30-2024,"2797,84","7,0","4,12","3,26","14,35"
80186,153,15,11-30-2024,"4886,94","4,9","4,59","3,96","18,17"
80195,174,18,11-30-2024,"1101,04","3,6","3,29",,
80198,68,11,11-30-2024,"3216,17","8,7","3,25","3,48","14,25"
80200,45,14,11-30-2024,"3812,5","6,9","5,39","3,13",
80205,221,13,11-30-2024,"3339,96",,"4,96","3,74","19,42"
80208,127,20,11-30-2024,"1841,39","3,9","4,68","3,43","17,3"
80209,4,6,11-30-2024,"3043,21","6,7","4,06","3,08","18,59"
80212,231,16,12-01-2024,"2528,91","6,7","4,73","2,99","15,28"
80213,130,13,12-01-2024,"4699,31","9,8","4,18","3,22","18,87"
80215,154,11,12-01-2024,"2310,74","9,8","5,05","3,75","16,68"
80217,216,12,12-01-2024,"2936,58","8,4","4,08","2,89",
80221,18,11,12-01-2024,"1371,36","7,4","3,65","3,28","19,38"
80223,199,13,12-01-2024,"885,23","9,8","5,34","3,87","18,03"
80228,49,7,12-01-2024,"1550,93","4,7","5,07",,"18,94"
80235,140,3,12-01-2024,"866,53","3,7","4,27","3,06","15,83"
80238,244,10,12-01-2024,"448,51","3,9","5,34","3,68","17,42"
80243,101,12,12-01-2024,"1100,46","8,2","3,6","2,96","19,42"
80251,160,16,12-01-2024,"2904,19",,"4,36","3,43","15,64"
80252,194,15,12-01-2024,"4355,27","4,1","3,76","3,36",
80261,161,17,12-01-2024,"2030,94","5,0","3,51","3,46","14,11"
80265,185,4,12-01-2024,"2081,24","6,2","3,64","3,02","17,31"
80269,147,20,12-01-2024,"4891,32","7,0","3,46",,"19,62"
80280,73,12,12-01-2024,"1330,16","7,4","5,01","3,67","16,46"
80282,165,11,12-01-2024,"3724,96","8,0","4,55","3,59","17,99"
80291,54,20,12-01-2024,"3712,74","8,4",,"3,62","15,33"
80292,209,12,12-01-2024,"4473,82","6,1","3,22","3,73","19,2"
80296,123,15,12-01-2024,"482,35","9,5","3,95","3,79","15,16"
80297,97,4,12-01-2024,"-4939,34","2,0",,"3,36","14,17"
80308,76,12,12-02-2024,"880,11","2,1","3,25","3,8","14,38"
80310,110,14,12-02-2024,"1006,56","8,0","3,02","3,16","14,55"
80312,218,14,12-02-2024,"1448,11","9,7","4,89","3,07","14,3"
80313,24,9,12-02-2024,"1063,96","7,8","4,53","3,66","19,33"
80315,37,11,12-02-2024,"1371,35","6,0","3,39","3,19","17,02"
80316,194,16,12-02-2024,"975,28","9,2","3,34","3,1","18,36"
80318,236,6,12-02-2024,"2883,19","4,3",,"3,0","15,67"
80320,26,9,12-02-2024,"3278,85","4,8","5,14","3,2","17,87"
80325,46,8,12-02-2024,"816,66","9,4","5,49","3,01","19,24"
80327,148,5,12-02-2024,"2751,85","6,1","3,19","3,41",
80328,23,11,12-02-2024,"2242,99","3,5","5,19","3,45","14,82"
80329,115,6,12-02-2024,"1256,59","9,2","3,78","3,11","19,67"
80336,198,10,12-02-2024,"4798,92","8,3","4,47","3,48","18,04"
80339,233,3,12-02-2024,"4161,04","9,8","5,31","3,0","19,56"
80341,92,6,12-02-2024,"1861,81","3,8","5,19","3,23","15,12"
80342,174,2,12-02-2024,"1337,07","6,8","5,13","3,62","17,6"
80344,87,4,12-02-2024,"634,46","8,5","3,37","3,68","16,01"
80348,182,8,12-02-2024,"3848,78","6,6","3,54","2,84","17,14"
80349,180,12,12-02-2024,"323,99","6,6","3,58","3,43","18,17"
80351,175,8,12-02-2024,"221,91","6,6","4,52","3,97","16,23"
80353,32,6,12-02-2024,"4023,31",,"3,63","3,28","16,75"
80354,226,9,12-02-2024,"1388,86","2,5","3,7","3,43","15,28"
80355,18,20,12-02-2024,"4231,41","5,1","5,03","3,02","18,94"
80357,214,19,12-02-2024,"3810,73","9,4","5,13","2,95","19,95"
80359,144,14,12-02-2024,"822,72","7,4","4,26","3,21",
80364,113,2,12-02-2024,"3797,62","5,0","5,18","2,84","17,71"
80365,134,19,12-02-2024,"1805,09","5,9","4,3","3,23","15,68"
80366,207,13,12-02-2024,"1271,07","3,9","4,17","3,51","17,33"
80370,223,9,12-02-2024,"3033,65","9,5","4,12","2,93","14,92"
80371,62,17,12-02-2024,"4135,72","2,1","4,31","2,94","16,08"
80372,34,9,12-02-2024,"4600,5",,"4,83","2,83",
80376,222,8,12-02-2024,"2025,01","2,6","4,62","3,87","18,63"
80379,229,8,12-02-2024,"384,08","9,6","4,34","3,8","15,31"
80381,135,16,12-02-2024,"2362,07","5,2",,"3,23","15,03"
80384,145,5,12-02-2024,"1730,35",,"5,24","2,85","16,47"
80385,77,3,12-02-2024,"4431,94","8,2","4,02","2,85","16,8"
80388,212,1,12-02-2024,"3062,4","7,4",,"3,13","14,18"
80389,235,16,12-02-2024,"3748,06","9,4","4,11","3,29","14,59"
80395,98,20,12-02-2024,"1661,76","5,1","5,1","3,47","16,99"
80401,101,1,12-02-2024,"2055,92","5,0","3,18","3,99","18,64"
80402,183,11,12-02-2024,"2033,79","3,7","3,16","3,99","15,57"
80404,48,6,12-02-2024,"1015,67","5,1","4,49","3,38","15,32"
80405,1,1,12-02-2024,"4086,77","10,0","3,61","3,41","14,63"
80406,221,10,12-02-2024,"2361,02","8,2","3,95","3,7","14,23"
80407,94,12,12-02-2024,"3046,68","9,3","4,89","3,01","14,89"
80409,91,18,12-02-2024,"2899,47","7,4","4,76","2,86","14,39"
80417,25,15,12-02-2024,"2057,62","7,6","4,69","3,68","18,77"
80428,188,12,12-02-2024,"1110,24","5,3","3,99","3,08","16,98"
80429,21,15,12-02-2024,"1132,58","6,6","4,38","3,36",
80430,75,6,12-02-2024,"1466,81","7,9","5,09","3,6","19,38"
80432,146,6,12-02-2024,"3812,01","3,7","4,87","3,06","19,4"
80437,18,15,12-03-2024,"249,06","6,0","4,23",,"17,56"
80438,10,19,12-03-2024,"4396,81","5,5","5,36",,"14,91"
80439,11,14,12-03-2024,"4784,27","3,5","4,51","3,9","16,23"
80442,163,4,12-03-2024,"1270,72","3,5","4,83","3,77","18,6"
80443,229,17,12-03-2024,"3760,95","7,4",,"3,21","16,41"
80448,242,8,12-03-2024,"1222,02","5,1","5,31","3,78","18,02"
80449,55,10,12-03-2024,"3616,55","6,9","4,41","2,93","18,25"
80450,192,14,12-03-2024,"4060,75","4,1","3,04","3,15","18,69"
80451,237,14,12-03-2024,"719,32","5,7","4,47","3,17","19,34"
80456,25,12,12-03-2024,"2386,79","5,3","3,88","3,88","16,55"
80457,234,11,12-03-2024,"2426,03","9,4",,,"15,42"
80459,102,20,12-03-2024,"2626,36","4,5","3,21",,"14,86"
80461,223,11,12-03-2024,"4054,91","7,2","3,27","3,09","15,08"
80462,122,19,12-03-2024,"2412,73","4,6","5,0",,"17,22"
80466,228,1,12-03-2024,"1054,25","4,6","4,83","3,12","19,05"
80468,93,14,12-03-2024,"1377,29","9,4","4,07",,
80469,21,11,12-03-2024,"4497,93","5,3","4,62","3,56","19,49"
80475,39,2,12-03-2024,"2695,46","7,8","4,79","2,97","16,56"
80482,15,11,12-03-2024,"2097,1","2,9","3,16","3,94","15,68"
80490,57,1,12-03-2024,"4106,14","5,8","3,28","3,68","18,84"
80493,241,16,12-03-2024,"349,91","3,9","3,41","2,85","17,49"
80499,232,12,12-03-2024,"2691,77","2,3","5,37","3,39","15,96"
80500,221,16,12-03-2024,"1710,41","6,7","5,05",,"18,49"
80506,26,7,12-03-2024,"1362,82","5,8","3,14","3,42","16,98"
80513,94,11,12-03-2024,"3593,18","8,0","4,09","3,72","17,77"
80515,42,5,12-03-2024,"3876,78","7,6","3,83","3,93","19,2"
80518,89,20,12-03-2024,"623,94","6,0","3,07","2,99",
80520,139,12,12-03-2024,"1293,05","8,1","3,08","3,54","19,36"
80521,38,1,12-03-2024,"4493,88","4,4","4,42","3,25","14,67"
80522,200,19,12-03-2024,"2514,96","5,8","5,49","3,19","16,37"
80523,46,6,12-03-2024,"1265,27","9,8","3,19","2,88","15,92"
80525,205,9,12-03-2024,"3588,36","4,3","4,42","3,8","15,56"
80527,61,16,12-03-2024,"4076,61","5,5","4,33","3,27","14,06"
